,fed_party,potus_party,recess,pce,ue,cars,house,cli,loan,exports,rgdp,gdpg,veloc,ffr,d_pce,d_ue,d_cars,d_house,d_cli,d_loan,d_exports,d_rgdp,d_gdpg,d_veloc,d_ffr,b0_spx,b0_usd,b1_spx,b1_usd
2017-07-26,0.0,1.0,0.0,1.64,4.3,17.237,1206.0,99.95693,4.25,2.4,3.2,2.1,5.52,1.15,-0.20000000000000018,-0.10000000000000053,0.17599999999999838,16.0,0.06784999999999286,0.25,-7.699999999999999,1.2000000000000002,0.0,-0.12700000000000067,0.2499999999999999,2344.3414770385843,100.9337089335028,1.0094357686661182,-0.051485296377030566
2017-09-20,0.0,1.0,0.0,1.63,4.3,18.313,1181.0,100.1326,4.25,2.4,3.2,2.1,5.52,1.15,-0.050000000000000044,-0.10000000000000053,1.2319999999999993,24.0,0.2225999999999999,0.25,1.0,0.9000000000000004,1.0,-0.036000000000000476,0.2499999999999999,2418.6038678207906,97.99943597370213,0.510433862439449,-0.0546389728137389
2017-11-01,0.0,1.0,0.0,1.63,4.2,18.482,1257.0,100.2557,4.25,10.8,4.6,2.5,5.541,1.15,-0.010000000000000009,-0.09999999999999964,1.245000000000001,51.0,0.29877000000000464,0.0,8.4,1.3999999999999995,0.3999999999999999,0.021000000000000796,0.0,2420.7979841260158,94.32616888517873,1.146961366958155,-0.014056059867444674
2017-12-13,0.0,1.0,0.0,1.66,4.1,17.887,1177.0,100.5045,4.25,10.8,4.6,2.5,5.541,1.15,0.020000000000000018,-0.3000000000000007,0.8360000000000021,18.0,0.4754999999999967,0.0,8.4,1.3999999999999995,0.3999999999999999,0.021000000000000796,0.0,2435.627158840356,92.58794827451219,1.7660032769653067,0.012203955186392326
2018-01-31,0.0,1.0,0.0,1.72,4.0,17.176,1299.0,100.6268,4.5,2.6,3.3,2.6,5.579,1.42,0.09000000000000008,-0.20000000000000018,-1.306000000000001,42.0,0.37109999999999843,0.25,-8.200000000000001,-1.2999999999999998,0.10000000000000009,0.03799999999999937,0.27,2501.203075486984,94.86356891922728,2.498665718115299,-0.031243451592908457
2018-03-21,1.0,1.0,0.0,1.79,4.0,17.662,1318.0,100.8117,4.5,2.6,3.3,2.6,5.579,1.42,0.14000000000000012,-0.20000000000000018,-0.3410000000000011,45.0,0.4309999999999974,0.25,-8.200000000000001,-1.2999999999999998,0.10000000000000009,0.03799999999999937,0.27,2651.307462250439,93.77016308576324,1.0524349832909403,-0.04184867572185043
2018-05-02,1.0,1.0,0.0,1.76,4.0,17.584,1276.0,100.8373,4.75,2.2,2.1,2.9,5.629,1.7,0.040000000000000036,0.0,0.40800000000000125,-23.0,0.21049999999999613,0.25,-0.3999999999999999,-1.1999999999999997,0.2999999999999998,0.04999999999999982,0.28,2788.255770672951,90.46877258213563,-1.2636502447375364,-0.004794495509980001
2018-06-13,1.0,1.0,0.0,1.9,4.0,17.743,1192.0,100.7822,4.75,2.2,2.1,2.9,5.629,1.7,0.1499999999999999,-0.09999999999999964,0.2959999999999994,-85.0,0.043500000000008754,0.25,-0.3999999999999999,-1.1999999999999997,0.2999999999999998,0.04999999999999982,0.28,2689.829334673676,88.5546525897974,0.12752242427382102,0.04465290474822705
2018-08-01,1.0,1.0,0.0,1.93,3.8,17.629,1208.0,100.7105,5.0,-4.9,2.5,1.7,5.636,1.9,0.16999999999999993,-0.20000000000000018,0.045000000000001705,-68.0,-0.1268000000000029,0.25,-7.1000000000000005,0.3999999999999999,-1.2,0.007000000000000561,0.19999999999999996,2634.451893072639,90.47726202512042,1.5266306993153282,0.0452210887615688
2018-09-26,1.0,1.0,0.0,1.94,3.7,17.776,1250.0,100.4742,5.0,-4.9,2.5,1.7,5.636,1.92,0.07999999999999985,-0.09999999999999964,-0.053000000000000824,-107.0,-0.3509999999999991,0.25,-7.1000000000000005,0.3999999999999999,-1.2,0.007000000000000561,0.21999999999999997,2716.775396443337,94.28370918565419,1.6902288066771134,0.008834025016332587
2018-11-08,1.0,1.0,0.0,2.02,3.8,18.061,1181.0,100.0727,5.25,1.7,0.6,1.7,5.604,2.2,0.09000000000000008,0.0,0.4319999999999986,-27.0,-0.6377999999999986,0.25,6.6000000000000005,-1.9,0.0,-0.03200000000000003,0.30000000000000027,2866.7511929739044,94.71798081328677,-0.5591656806888715,0.01004094811628784
2018-12-19,1.0,1.0,0.0,2.02,3.9,18.077,1095.0,99.84918,5.25,1.7,0.6,1.7,5.604,2.2,0.09000000000000008,0.10000000000000009,0.5130000000000017,-193.0,-0.7637199999999922,0.25,6.6000000000000005,-1.9,0.0,-0.03200000000000003,0.28000000000000025,2942.9161116607916,94.50858529431568,-2.5863969286105495,0.02354339684664015
2019-01-30,1.0,1.0,0.0,1.92,4.0,16.91,1232.0,99.64113,5.5,4.4,2.2,1.4,5.636,2.4,-0.040000000000000036,0.20000000000000018,-1.0809999999999995,11.0,-0.6475700000000018,0.25,2.7,1.6,-0.30000000000000004,0.03200000000000003,0.19999999999999973,2817.9026134620676,96.16323245097088,-2.5048506213819106,0.003496097958316799
2019-03-20,1.0,1.0,0.0,2.0,3.8,17.732,1195.0,99.32806,5.5,4.4,2.2,1.4,5.636,2.4,-0.020000000000000018,0.0,-0.3290000000000006,14.0,-0.744640000000004,0.25,2.7,1.6,-0.30000000000000004,0.03200000000000003,0.19999999999999973,2553.496279001612,96.68370634756636,1.8921983715481008,-0.0023227969599218645
2019-05-01,1.0,1.0,0.0,2.12,3.6,16.868,1267.0,99.20252,5.5,-2.8,3.4,2.0,5.627,2.4,0.10000000000000009,-0.2999999999999998,-1.2090000000000032,172.0,-0.6466599999999971,0.0,-4.5,2.8,0.30000000000000004,0.022999999999999687,0.0,2570.885463264833,95.76632031925607,3.2304681716432135,0.014823747494014277
2019-06-19,1.0,1.0,0.0,2.0,3.6,17.815,1228.0,98.97952,5.5,-2.8,3.4,2.0,5.627,2.35,0.040000000000000036,-0.19999999999999973,0.870000000000001,100.0,-0.4873200000000111,0.0,-7.2,1.1999999999999997,0.6000000000000001,-0.009000000000000341,-0.04999999999999982,2810.970329509324,96.65253745987222,0.6304745843955633,0.009238868954596913
2019-07-31,1.0,1.0,0.0,2.04,3.7,17.731,1245.0,98.89021,5.5,0.6,4.6,1.2,5.603,2.35,-0.08000000000000007,0.10000000000000009,0.8630000000000031,-22.0,-0.31231000000001075,0.0,3.4,1.1999999999999997,-0.8,-0.02400000000000002,-0.04999999999999982,2852.797874527602,97.5076145770399,0.9855230329788527,-0.0035047236633899085
2019-09-18,1.0,1.0,0.0,2.01,3.5,17.746,1300.0,98.82976,5.25,0.6,4.6,1.2,5.603,2.1,-0.010000000000000231,-0.20000000000000018,-0.28100000000000236,-7.0,-0.256440000000012,-0.25,3.4,1.1999999999999997,-0.8,-0.02400000000000002,-0.25,2868.001900655413,96.8590826888931,0.9286388856211264,0.012154070702922168
2019-10-30,1.0,1.0,0.0,2.02,3.6,17.087,1332.0,98.8852,5.0,1.4,2.6,1.3,5.52,1.8,-0.020000000000000018,-0.10000000000000009,-0.6440000000000019,87.0,-0.005009999999998627,-0.5,0.7999999999999999,-1.9999999999999996,0.10000000000000009,-0.08300000000000018,-0.55,2957.1238775013835,97.37643199941441,0.07218970699267312,0.010918507289828336
2019-12-11,1.0,1.0,0.0,1.93,3.6,17.551,1551.0,99.05483,4.75,1.4,2.6,1.3,5.52,1.55,-0.1100000000000001,-0.10000000000000009,-0.3080000000000034,184.0,0.22433999999999799,-0.5,0.7999999999999999,-1.9999999999999996,0.10000000000000009,-0.08300000000000018,-0.55,2874.3680913263815,98.47614032960489,2.229075327963911,-0.004573791928061109
2020-01-29,1.0,1.0,0.0,1.98,3.5,16.841,1572.0,99.09734,4.75,-15.4,-5.3,1.9,5.328,1.55,-0.029999999999999805,0.0,-0.9049999999999976,272.0,0.2675800000000095,-0.25,-16.0,-9.899999999999999,0.7,-0.27499999999999947,-0.25,2935.148711275077,98.39338685331566,3.2918885631420816,-0.010597543368309852
2020-03-15,1.0,1.0,1.0,1.88,4.4,11.736,1267.0,97.66722,4.25,-15.4,-5.3,1.9,5.328,1.6,-0.050000000000000044,0.8000000000000003,-5.8580000000000005,-79.0,-1.3039899999999989,-0.5,-16.8,-7.9,0.5999999999999999,-0.19199999999999928,0.050000000000000044,3215.1500619843646,97.61675685506616,-0.3782182267286359,0.0025867167856362962
2020-04-29,1.0,1.0,1.0,1.74,14.7,8.834,925.0,92.62319,3.25,-61.5,-28.0,-1.6,1.589,0.1,-0.18999999999999995,11.1,-8.716999999999999,-626.0,-6.431640000000002,-1.5,-62.9,-30.6,-2.9000000000000004,-3.9309999999999996,-1.45,3430.4231575189415,96.94078235537742,-7.279816387671727,0.029119904045307763
2020-06-10,1.0,1.0,0.0,1.8,11.0,13.545,1266.0,96.17052,3.25,-61.5,-28.0,-1.6,1.589,0.1,-0.17999999999999994,7.5,-3.481,-299.0,-2.8976100000000002,-1.5,-46.1,-22.7,-3.5,-3.7390000000000003,-1.5,2928.1062957094628,99.10312314096444,-0.6960065731019732,0.0018228656326851722
2020-07-29,1.0,1.0,0.0,1.85,10.2,15.279,1529.0,97.72092,3.25,62.0,34.8,3.6,1.278,0.1,-0.029999999999999805,5.799999999999999,3.5429999999999993,262.0,0.0537000000000063,0.0,77.4,40.099999999999994,1.7000000000000002,-4.050000000000001,0.0,2679.8452002926483,100.87644747221245,5.069614276802047,-0.044126561662602544
2020-09-16,1.0,1.0,0.0,1.86,7.9,16.77,1463.0,98.72652,3.25,62.0,34.8,3.6,1.278,0.1,0.040000000000000036,-5.299999999999999,4.221,409.0,4.404559999999989,0.0,123.5,62.8,5.2,-0.31099999999999994,0.0,2972.837728877843,99.12285989848785,4.206923455760167,-0.06123293293224049
2020-11-05,1.0,1.0,0.0,1.72,6.7,16.405,1545.0,99.47733,3.25,25.8,4.2,2.8,1.252,0.1,-0.13000000000000012,-3.499999999999999,1.1260000000000012,16.0,1.7564099999999883,0.0,-36.2,-30.599999999999998,-0.8000000000000003,-0.026000000000000023,0.0,3257.67611951965,94.6536231626949,1.5900861722844253,-0.015378817845780862
2020-12-16,1.0,1.0,0.0,1.71,6.7,17.052,1663.0,99.89468,3.25,25.8,4.2,2.8,1.252,0.1,-0.16000000000000014,-1.7000000000000002,1.1839999999999993,286.0,1.4562699999999893,0.0,-36.2,-30.599999999999998,-0.8000000000000003,-0.026000000000000023,0.0,3325.611070703133,93.7354118938035,2.429575705834065,-0.01528282905984289
2021-01-27,1.0,0.0,0.0,1.7,6.3,16.629,1602.0,100.2705,3.25,0.9,5.2,5.3,1.231,0.1,-0.16000000000000014,-1.6000000000000005,-0.14099999999999824,139.0,1.5439800000000048,0.0,-61.1,-29.599999999999998,1.6999999999999997,-0.04699999999999993,0.0,3349.348560327467,94.10031815743628,4.209242624820679,-0.03874064125851106
2021-03-17,1.0,0.0,0.0,1.81,6.1,18.287,1700.0,100.9771,3.25,0.9,5.2,5.3,1.231,0.1,0.09000000000000008,-0.6000000000000005,1.881999999999998,155.0,1.499769999999998,0.0,-24.900000000000002,1.0,2.5,-0.020999999999999908,0.0,3611.141180781099,90.98796544565559,2.7611764369138605,-0.0026156639967526477
2021-04-28,1.0,0.0,0.0,1.94,6.1,18.502,1484.0,101.2526,3.25,2.0,6.2,6.2,1.214,0.1,0.22999999999999998,-0.6000000000000005,1.4499999999999993,-179.0,1.3579200000000071,0.0,-23.8,2.0,3.4000000000000004,-0.038000000000000034,0.0,3712.754143494598,89.94606204814056,3.3854669782201685,0.020162822420790375
2021-06-16,1.0,0.0,0.0,2.08,5.9,15.996,1661.0,101.3408,3.25,2.0,6.2,6.2,1.214,0.1,0.3700000000000001,-0.2999999999999998,-0.08000000000000007,239.0,0.6936000000000035,0.0,1.1,1.0,0.9000000000000004,-0.017000000000000126,0.0,3851.3882717643014,91.9234822005039,3.6655474722386314,-0.013515110259294947
2021-07-28,1.0,0.0,0.0,2.13,5.4,15.306,1593.0,101.2905,3.25,1.5,3.3,6.0,1.209,0.15,0.31999999999999984,-0.6999999999999993,-2.981,-107.0,0.31340000000000146,0.0,0.6,-1.9000000000000004,0.7000000000000002,-0.02200000000000002,0.04999999999999999,4063.0078895508655,91.05557269346669,2.549336618833937,0.006012788995105559
2021-09-22,1.0,0.0,0.0,2.46,4.8,12.747,1560.0,101.1544,3.25,1.5,3.3,6.0,1.209,0.15,0.4500000000000002,-1.0,-4.82,-40.0,-0.17920000000000869,0.0,-0.5,-2.9000000000000004,-0.20000000000000018,-0.004999999999999893,0.04999999999999999,4192.905014833884,90.68182965967644,2.881695782203626,0.023235360308881074
2021-11-03,1.0,0.0,0.0,3.06,4.2,13.553,1712.0,101.072,3.25,24.2,7.0,7.1,1.217,0.15,0.9300000000000002,-1.2000000000000002,-1.7529999999999983,119.0,-0.2184999999999917,0.0,22.7,3.7,1.0999999999999996,0.008000000000000007,0.0,4374.382737758815,92.16672381895104,1.090107747610946,0.015181113568963284
2021-12-15,1.0,0.0,0.0,3.33,3.9,13.244,1787.0,101.0232,3.25,24.2,7.0,7.1,1.217,0.15,1.1099999999999999,-1.3000000000000003,-0.5050000000000008,211.0,-0.19350000000000023,0.0,22.7,3.7,1.0999999999999996,0.008000000000000007,0.0,4397.819242875068,92.1286320925726,2.258240933752344,0.03402298585073622
2022-01-26,1.0,0.0,0.0,3.71,4.0,14.798,1669.0,100.9425,3.25,-4.6,-2.0,8.4,1.217,0.15,1.25,-0.7999999999999998,2.051,109.0,-0.21189999999999998,0.0,-6.1,-5.3,2.4000000000000004,0.008000000000000007,0.0,4472.872085859229,93.93296378225074,2.1186159749149245,0.021600039966502758
2022-03-16,1.0,0.0,0.0,3.99,3.6,14.049,1713.0,100.6459,3.25,-4.6,-2.0,8.4,1.217,0.15,0.9300000000000002,-0.6000000000000001,0.49599999999999866,1.0,-0.42610000000000525,0.0,-28.799999999999997,-9.0,1.3000000000000007,0.0,0.0,4775.062377479339,95.59846458795424,-3.9079249878880478,0.012573423778791358
2022-05-04,1.0,0.0,0.0,4.24,3.6,13.4,1543.0,100.1296,3.5,10.6,-0.6,9.1,1.238,0.4,0.5300000000000002,-0.3999999999999999,-1.3979999999999997,-126.0,-0.8128999999999991,0.25,15.2,1.4,0.6999999999999993,0.020999999999999908,0.25,4572.933270342286,94.46941459518227,-2.272132169758317,0.05779835658216021
2022-06-15,1.0,0.0,0.0,4.63,3.6,13.748,1561.0,99.8346,4.0,10.6,-0.6,9.1,1.238,0.9,0.7199999999999998,-0.19999999999999973,-0.36100000000000065,-210.0,-0.9871000000000123,0.75,15.2,1.4,0.6999999999999993,0.020999999999999908,0.75,4497.067436553092,96.43762873018981,-3.9677173068271907,0.06711548797364048
2022-07-27,1.0,0.0,0.0,4.72,3.5,13.965,1371.0,99.57693,4.75,16.2,2.7,4.5,1.271,1.65,0.7299999999999995,-0.10000000000000009,-0.08399999999999963,-342.0,-1.068969999999993,1.25,20.799999999999997,4.7,-3.9000000000000004,0.053999999999999826,1.25,4449.580883758482,99.33869788836921,-6.240147934219934,0.06682860841338537
2022-09-21,1.0,0.0,0.0,4.98,3.5,14.191,1463.0,99.20307,5.5,16.2,2.7,4.5,1.271,2.4,0.7400000000000002,-0.10000000000000009,0.7910000000000004,-80.0,-0.9265299999999996,1.5,5.6,3.3000000000000003,-4.6,0.03299999999999992,1.5,3924.8104652509746,102.45827827558702,1.140657794331041,0.06338468170536915
2022-11-02,1.0,0.0,0.0,4.98,3.7,15.157,1432.0,99.06164,6.25,-3.5,2.6,3.9,1.323,3.15,0.2600000000000007,0.20000000000000018,1.1920000000000002,61.0,-0.5152900000000074,1.5,-19.7,-0.10000000000000009,-0.6000000000000001,0.052000000000000046,1.5,4099.061049910023,105.60954189353082,-3.053356464371008,0.06113375280870237
2022-12-14,1.0,0.0,0.0,4.86,3.5,14.048,1357.0,98.87978,7.0,-3.5,2.6,3.9,1.323,3.9,-0.08999999999999986,-0.20000000000000018,0.038000000000000256,-148.0,-0.4918399999999963,1.5,-19.7,-0.10000000000000009,-0.6000000000000001,0.052000000000000046,1.5,3943.111470783359,111.16572082561567,-0.8089935778037444,-0.030005109564315395
2023-02-01,1.0,0.0,0.0,4.78,3.4,15.605,1340.0,98.84712,7.5,6.8,2.2,3.9,1.392,4.4,-0.20000000000000018,-0.30000000000000027,0.4480000000000004,-92.0,-0.21451999999999316,1.25,10.3,-0.3999999999999999,0.0,0.06899999999999995,1.2500000000000004,3742.789724948347,112.8383061075342,2.3263200827877597,-0.10287910266438825
2023-03-22,1.0,0.0,0.0,4.82,3.5,15.441,1380.0,98.84515,7.75,6.8,2.2,3.9,1.392,4.65,-0.09999999999999964,-0.10000000000000009,0.6560000000000006,-47.0,-0.10450000000000159,0.75,10.3,-0.3999999999999999,0.0,0.06899999999999995,0.7500000000000004,3944.2439790896715,104.69121815074573,0.5418885269177222,-0.011579307806774164
2023-05-03,1.0,0.0,0.0,4.7,3.7,16.079,1583.0,98.99199,8.0,-9.3,2.1,1.7,1.459,4.9,-0.08000000000000007,0.30000000000000027,0.4740000000000002,243.0,0.1448699999999974,0.5,-16.1,-0.10000000000000009,-2.2,0.06700000000000017,0.5,3956.524442901978,103.59596458308953,1.2669466027350542,-0.01010305194177845
2023-06-14,1.0,0.0,0.0,4.33,3.6,16.607,1418.0,99.11828,8.25,-9.3,2.1,1.7,1.459,5.15,-0.41999999999999993,0.0,1.2289999999999992,-18.0,0.2839400000000012,0.5,-16.1,-0.10000000000000009,-2.2,0.06700000000000017,0.5,3949.9341096940725,103.73549909250139,2.443676361641109,-0.010591029796312892
2023-07-26,1.0,0.0,0.0,4.17,3.5,16.446,1451.0,99.24326,8.25,6.0,5.2,3.5,1.511,5.15,-0.6500000000000004,0.0,1.0050000000000008,71.0,0.39811000000000263,0.25,-0.7999999999999998,3.0,-0.3999999999999999,0.119,0.25,4006.366767744297,102.38901889689018,4.1638022315253025,-0.0008728723849607174
2023-09-20,1.0,0.0,0.0,3.84,3.8,16.184,1346.0,99.42249,8.5,6.0,5.2,3.5,1.511,5.4,-0.8600000000000003,0.09999999999999964,0.10500000000000043,-237.0,0.430499999999995,0.25,15.3,3.1,1.8,0.051999999999999824,0.25,4297.456181518045,102.48874189305019,2.0379882695846923,0.008854468755314133
2023-11-01,1.0,0.0,0.0,3.64,3.9,15.972,1372.0,99.47179,8.5,6.0,5.2,3.5,1.511,5.4,-0.5299999999999998,0.3999999999999999,-0.474000000000002,-79.0,0.22852999999999213,0.25,0.0,0.0,0.0,0.0,0.25,4559.234495886915,100.7778324473105,-2.5267815915167726,0.05453782544339822
