,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan
2006-06-29,1.0,1.0,0.0,1.0,2.78,4.6,16.9,1802.0,101.1834,7.6,1.0,3.5,9.957,5.0,3.3,0.43999999999999995,-0.20000000000000018,-0.17100000000000293,-317.0,-0.12279999999999802,-9.6,-4.5,0.6000000000000001,0.10500000000000043,0.5,0.2999999999999998,1308.1000711192257,90.77920235896455,7.470480549199085,-0.360564815363418,-0.06053393158795143,0.00552945464854904
2006-08-08,1.0,1.0,0.0,1.0,2.79,4.7,17.662,1737.0,101.1506,-0.5,0.6,2.8,10.126,5.25,3.2,0.31999999999999984,0.0,0.5350000000000001,-84.0,-0.1548000000000087,-8.1,-0.4,-0.7000000000000002,0.1689999999999987,0.5,-0.09999999999999964,1305.9391741603501,86.8748639279154,7.704271548436308,-0.5513345648819893,-0.015841399268302934,0.005311759583645536
2006-09-20,1.0,1.0,0.0,0.0,2.78,4.5,16.974,1720.0,101.2318,-0.5,0.6,2.8,10.126,5.25,3.1,0.16999999999999993,-0.09999999999999964,0.245000000000001,-222.0,-0.009699999999995157,-8.1,-0.4,-0.7000000000000002,0.1689999999999987,0.25,-0.8999999999999999,1247.634482879988,85.46832251763362,8.001449275362319,0.42412656430753376,-0.00040036787015042984,0.002924201616006156
2006-10-25,1.0,1.0,0.0,0.0,2.71,4.4,16.865,1491.0,101.3309,16.1,3.5,1.4,10.254,5.25,3.1,-0.06999999999999984,-0.1999999999999993,-0.03500000000000014,-311.0,0.14749999999999375,8.500000000000002,2.5,-2.1,0.2969999999999988,0.25,-0.19999999999999973,1240.3859264196285,85.33810541078755,8.224370709382152,0.9817318100229279,0.005585463776415305,0.0003371742168040345
2006-12-12,1.0,1.0,0.0,0.0,2.67,4.4,17.107,1649.0,101.5729,16.1,3.5,1.4,10.254,5.25,2.9,-0.18999999999999995,-0.2999999999999998,0.6490000000000009,-1.0,0.4082000000000079,16.6,2.9,-1.4,0.1280000000000001,0.0,-0.8999999999999999,1283.0694367223255,85.92684554995516,8.25,1.1396699078933137,-0.008994012593436039,0.0
2007-01-31,1.0,1.0,0.0,0.0,2.71,4.6,16.896,1409.0,101.6933,8.2,1.2,3.9,10.399,5.25,3.0,0.0,0.1999999999999993,0.03100000000000236,-82.0,0.36239999999999384,-7.900000000000002,-2.3,2.5,0.14499999999999957,0.0,-0.10000000000000009,1354.8804610961633,86.16407727460475,8.25,0.7305459597631179,-0.023584043085231102,0.0
2007-03-21,1.0,1.0,0.0,0.0,2.77,4.4,16.438,1495.0,101.9305,8.2,1.2,3.9,10.399,5.25,3.0,0.20000000000000018,-0.09999999999999964,-0.2190000000000012,-75.0,0.4825000000000017,-7.900000000000002,-2.3,2.5,0.14499999999999957,0.0,0.0,1410.168985015613,83.71131703531715,8.25,0.19303768100253013,0.007896265687423189,0.0
2007-05-09,1.0,1.0,0.0,0.0,2.51,4.4,16.661,1415.0,102.1308,6.2,2.5,2.8,10.469,5.25,3.3,-0.20000000000000018,-0.1999999999999993,-0.23499999999999943,6.0,0.4375,-1.9999999999999991,1.3,-1.1,0.07000000000000028,0.0,0.2999999999999998,1417.4743086965461,85.58273062978783,8.25,0.3277098131113183,-0.0338800389471066,0.0
2007-06-28,1.0,1.0,0.0,0.0,2.41,4.6,16.179,1448.0,102.1754,6.2,2.5,2.8,10.469,5.25,3.4,-0.4099999999999997,0.09999999999999964,-0.990000000000002,-32.0,0.3652000000000015,-1.9999999999999991,1.3,-1.1,0.07000000000000028,0.0,0.3999999999999999,1389.9519368117133,83.33680974056847,8.25,1.4169769999666182,-0.012952389337320252,0.0
2007-08-07,1.0,1.0,0.0,0.0,2.35,4.7,15.837,1354.0,102.1619,13.1,2.3,2.2,10.595,5.25,3.4,-0.31000000000000005,0.20000000000000018,-0.7779999999999987,-136.0,0.11750000000000682,6.8999999999999995,-0.20000000000000018,-0.5999999999999996,0.12600000000000122,0.0,0.10000000000000009,1481.2487597619004,82.47174468458743,8.25,0.45928592607338237,-0.011182881512084455,0.0
2007-09-18,1.0,1.0,0.0,0.0,2.38,4.7,16.532,1183.0,101.979,13.1,2.3,2.2,10.595,5.25,3.1,-0.1299999999999999,0.2999999999999998,-0.12900000000000134,-232.0,-0.15179999999999438,6.8999999999999995,-0.20000000000000018,-0.5999999999999996,0.12600000000000122,0.0,-0.19999999999999973,1539.0649741259356,82.605333268015,8.25,-0.7566196480198294,-0.02129296923327791,0.0
2007-10-31,1.0,1.0,0.0,-1.0,2.47,4.7,16.455,1264.0,101.8585,9.5,2.5,1.6,10.703,4.75,3.1,0.1200000000000001,0.0,0.6179999999999986,-90.0,-0.30339999999999634,-3.5999999999999996,0.20000000000000018,-0.6000000000000001,0.10799999999999876,-0.5,-0.2999999999999998,1485.4584803018925,81.73088007620689,8.413386727688788,0.25813121225933316,-0.03232733082484993,-0.005686397602316681
2007-12-11,1.0,1.0,0.0,-1.0,2.63,5.0,16.03,1037.0,101.6082,9.5,2.5,1.6,10.703,4.5,3.4,0.33000000000000007,0.40000000000000036,-0.3490000000000002,-293.0,-0.4789000000000101,-3.5999999999999996,0.20000000000000018,-0.6000000000000001,0.10799999999999876,-0.75,0.19999999999999973,1485.7000050653128,81.59048351110347,8.319298245614036,0.08533604965013745,-0.060277149599591795,-0.008523521192361437
2008-01-30,1.0,1.0,1.0,-1.0,2.56,5.0,15.705,1084.0,101.4798,6.5,-1.7,1.5,10.639,4.25,3.4,0.08999999999999986,0.2999999999999998,-0.7499999999999982,-180.0,-0.37870000000000914,-3.0,-4.2,-0.10000000000000009,-0.06400000000000006,-0.5,0.2999999999999998,1555.2718310882078,77.45210061149685,7.803127383676583,-1.4344215726633225,-0.014480586525195602,-0.005986108017253602
2008-03-18,1.0,1.0,1.0,-1.0,2.48,5.1,15.114,1005.0,101.1644,6.5,-1.7,1.5,10.639,3.0,4.3,-0.18000000000000016,0.39999999999999947,-1.2399999999999984,-192.0,-0.5665000000000049,-3.0,-4.2,-0.10000000000000009,-0.06400000000000006,-1.5,0.8999999999999999,1492.8860084143785,76.71281402494778,7.8070556826849735,-1.6192494028217777,-0.01556292298434898,-0.01785504546282984
2008-04-30,1.0,1.0,1.0,-1.0,2.51,5.0,14.605,1013.0,100.9555,12.3,2.4,2.0,10.645,2.25,4.8,-0.1200000000000001,0.0,-1.4250000000000007,-24.0,-0.6526999999999958,2.8000000000000007,-0.10000000000000009,0.3999999999999999,-0.05799999999999983,-2.0,1.4,1379.2213921006448,77.17124153562033,7.157093821510298,-0.46441060841024395,-0.05249674635933286,-0.019780887385836665
2008-06-25,1.0,1.0,1.0,-1.0,2.6,5.6,14.377,1046.0,100.2811,12.3,2.4,2.0,10.645,2.0,5.1,0.16000000000000014,0.6999999999999993,-1.113999999999999,-57.0,-1.0508000000000095,5.800000000000001,4.1,0.5,0.006000000000000227,-1.0,1.4999999999999996,1324.7239299526839,72.57235120341215,5.816857360793288,0.6819798766937818,0.0022282194201420583,-0.009373038213077908
2008-08-05,1.0,1.0,1.0,0.0,2.69,5.8,13.006,923.0,99.7437,-1.8,-2.1,3.0,10.418,2.0,5.1,0.18000000000000016,0.7999999999999998,-1.5990000000000002,-90.0,-1.2117999999999967,-14.100000000000001,-4.5,1.0,-0.2270000000000003,-0.25,0.2999999999999998,1423.5092294095036,72.49342958987168,5.176201372997712,-1.4271637135313309,0.002946593265545421,-0.002187076000891032
2008-09-16,1.0,1.0,1.0,0.0,2.57,6.1,12.961,820.0,98.20311,-1.8,-2.1,3.0,10.418,2.0,4.3,0.020000000000000018,0.6999999999999993,-1.7359999999999989,-153.0,-2.4705900000000014,-14.100000000000001,-4.5,1.0,-0.2270000000000003,0.0,-0.9000000000000004,1370.0721013375407,71.22520641033019,5.0,-1.1884550817242467,0.05014693350826791,0.0
2008-10-29,1.0,1.0,1.0,0.0,2.44,6.5,10.933,777.0,97.27612,-21.5,-8.5,1.0,9.548,2.0,3.9,-0.16000000000000014,0.9000000000000004,-3.444000000000001,-269.0,-3.004979999999989,-33.8,-10.9,-1.0,-1.0969999999999995,0.0,-1.1999999999999997,1344.5717713380025,71.24838654192962,5.098779557589626,-2.4318230840382062,0.09620616118167921,-0.0028350985196735593
2008-12-16,1.0,1.0,1.0,-1.0,2.21,7.3,10.383,560.0,95.64251,-21.5,-8.5,1.0,9.548,1.0,1.7,-0.43000000000000016,1.2000000000000002,-3.7360000000000007,-284.0,-3.403909999999996,-19.7,-6.4,-2.0,-0.8699999999999992,-1.0,-3.0999999999999996,1322.6154341475826,75.75599006169813,5.259572845156369,-4.864881213801868,0.11298201007031504,-0.012589862497721803
2009-01-28,1.0,0.0,1.0,-1.0,2.22,7.8,9.786,490.0,95.10123,-28.3,-4.5,-0.3,9.155,0.12,2.2,-0.34999999999999964,1.7000000000000002,-3.1750000000000007,-330.0,-3.101879999999994,-26.5,-2.4,-3.3,-1.263,-1.88,-2.0999999999999996,982.5159251477136,83.97936446992247,4.81258581235698,-1.292689894942356,-0.0013953638068091461,-0.015546465239667089
2009-03-18,1.0,0.0,1.0,0.0,2.14,8.7,9.748,505.0,94.76417,-28.3,-4.5,-0.3,9.155,0.12,2.0,-0.20999999999999996,1.8999999999999995,-0.7780000000000005,-147.0,-1.6246500000000026,-6.800000000000001,4.0,-1.3,-0.3930000000000007,-0.88,-0.8999999999999999,907.3183374004815,83.55777062271316,3.863844393592678,-1.225480573029259,0.027291439122291,-0.007487697697494992
2009-04-29,1.0,0.0,1.0,0.0,2.08,9.0,9.379,478.0,94.97569,2.7,-0.7,-0.7,8.827,0.12,2.8,-0.1299999999999999,1.7000000000000002,-1.0039999999999996,-82.0,-0.6668200000000013,24.2,7.8,-1.7,-0.7210000000000001,0.0,1.0999999999999999,857.5619630396047,84.07263710376962,3.25,-0.6763692009519258,0.02375242696353316,0.0
2009-06-24,1.0,0.0,1.0,0.0,1.86,9.5,10.149,585.0,95.86977,2.7,-0.7,-0.7,8.827,0.12,3.1,-0.3600000000000001,1.1999999999999993,0.9259999999999984,3.0,1.0672399999999982,31.0,3.8,-0.39999999999999997,-0.3279999999999994,0.0,1.2000000000000002,726.9158859474071,88.43520445078043,3.25,2.105719459496458,-0.07657557483026592,0.0
2009-08-12,1.0,0.0,0.0,0.0,1.6,9.6,14.754,586.0,96.97207,15.6,1.4,0.5,8.691,0.12,2.8,-0.48,0.5999999999999996,5.375,108.0,1.996380000000002,12.899999999999999,2.0999999999999996,1.2,-0.13599999999999923,0.0,0.0,864.4919147831897,84.73418374603527,3.25,0.8573624827414168,-0.06164833906704457,0.0
2009-09-23,1.0,0.0,0.0,0.0,1.48,9.8,9.535,585.0,97.5008,15.6,1.4,0.5,8.691,0.12,2.2,-0.51,0.40000000000000036,-0.641,45.0,2.1327399999999983,12.899999999999999,2.0999999999999996,1.2,-0.13599999999999923,0.0,-0.5999999999999996,890.073684629532,80.77484354794616,3.25,1.2888728713919733,-0.0281403784961337,0.0
2009-11-04,1.0,0.0,0.0,0.0,1.5,10.0,10.576,534.0,97.98605,23.9,4.4,1.3,8.698,0.12,2.9,-0.1200000000000001,0.5,-0.9900000000000002,-60.0,1.5679800000000057,8.299999999999999,3.0000000000000004,0.8,0.006999999999999673,0.0,0.0,931.0950148290755,80.02586109385429,3.25,1.507020403562906,-0.040484111513426874,0.0
2009-12-16,1.0,0.0,0.0,0.0,1.36,9.9,11.284,581.0,98.83804,23.9,4.4,1.3,8.698,0.12,2.5,-0.24,0.3000000000000007,-3.469999999999999,-5.0,1.8659700000000043,8.299999999999999,3.0000000000000004,0.8,0.006999999999999673,0.0,-0.2999999999999998,1014.8760087328226,78.14018024645354,3.25,0.8313701344816806,-0.030908325365881197,0.0
2010-01-27,1.0,0.0,0.0,0.0,1.2,9.8,10.893,614.0,99.19005,9.3,1.9,1.2,8.708,0.12,2.8,-0.28,0.0,1.3580000000000005,29.0,1.6892500000000013,-6.299999999999999,0.5,0.7,0.01699999999999946,0.0,0.5999999999999996,1049.6330758776398,75.47927279730592,3.25,0.8092670231093756,0.015373842575380086,0.0
2010-03-16,1.0,0.0,0.0,0.0,1.0,9.9,11.772,636.0,99.62489,9.3,1.9,1.2,8.708,0.12,2.7,-0.3799999999999999,0.0,0.7309999999999999,48.0,1.1947699999999912,-14.599999999999998,-2.5000000000000004,-0.10000000000000009,0.009999999999999787,0.0,0.0,1109.4778325713016,74.85659667829081,3.25,-0.03330279593793033,0.0553730762091035,0.0
2010-04-28,1.0,0.0,0.0,0.0,0.93,9.9,11.454,687.0,99.69469,9.1,3.9,2.0,8.742,0.12,2.9,-0.43000000000000005,0.0,0.16999999999999993,106.0,0.8566499999999877,-14.799999999999999,-0.5000000000000004,0.7,0.04400000000000048,0.0,0.3999999999999999,1088.8988732286302,77.70150449099566,3.25,0.7964443155879163,0.03630468765944464,0.0
2010-06-23,1.0,0.0,0.0,0.0,0.81,9.4,11.598,536.0,99.59248,9.1,3.9,2.0,8.742,0.12,2.8,-0.27,-0.40000000000000036,1.2830000000000013,-68.0,0.14140999999999337,-0.20000000000000107,2.0,0.8,0.034000000000000696,0.0,0.09999999999999964,1174.0098571172114,78.67852287030603,3.25,-0.5414243727977361,0.07524118023884718,0.0
2010-08-10,1.0,0.0,0.0,0.0,0.85,9.5,12.014,599.0,99.51852,11.9,3.1,1.2,8.671,0.12,2.7,-0.08000000000000007,-0.40000000000000036,0.5599999999999987,-88.0,-0.17616999999999905,2.8000000000000007,-0.7999999999999998,-0.8,-0.0710000000000015,0.0,-0.19999999999999973,1180.3591405058162,83.7553601448996,3.25,-1.181787295270132,0.008675510671230936,0.0
2010-09-21,1.0,0.0,0.0,0.0,0.88,9.5,11.922,594.0,99.58582,11.9,3.1,1.2,8.671,0.12,2.2,0.0,-0.09999999999999964,-0.10799999999999876,11.0,-0.08490000000000464,2.8000000000000007,-0.7999999999999998,-0.8,-0.0710000000000015,0.0,-1.0,1077.9331284116372,86.88913301515908,3.25,0.12130310549287689,-0.05116459888655938,0.0
2010-11-03,1.0,0.0,0.0,0.0,0.8,9.4,12.414,543.0,99.71458,11.4,2.1,2.3,8.434,0.12,2.7,-0.04999999999999993,0.0,0.4659999999999993,-3.0,0.18971999999999412,-0.5,-1.0,1.0999999999999999,-0.2370000000000001,0.0,0.0,1059.2899491066428,84.26826928412979,3.25,0.9654022014710083,-0.05700710297635116,0.0
2010-12-14,1.0,0.0,0.0,0.0,0.89,9.3,12.605,539.0,100.0884,11.4,2.1,2.3,8.434,0.12,3.0,0.040000000000000036,-0.1999999999999993,0.5910000000000011,-60.0,0.5698799999999977,-0.5,-1.0,1.0999999999999999,-0.2370000000000001,0.0,0.2999999999999998,1072.8166680633522,82.21971083698521,3.25,1.4179380570327855,-0.04539311718132987,0.0
2011-01-26,1.0,0.0,0.0,0.0,1.0,9.1,12.806,630.0,100.2521,3.5,-0.9,2.1,8.205,0.12,3.4,0.12,-0.40000000000000036,0.8839999999999986,36.0,0.6662800000000004,-8.4,-4.0,0.9000000000000001,-0.4659999999999993,0.0,1.1999999999999997,1145.5298937066468,77.12434730558883,3.25,1.2119191914257896,0.03056116042905112,0.0
2011-03-15,1.0,0.0,0.0,0.0,1.29,9.0,13.259,600.0,100.3488,3.5,-0.9,2.1,8.205,0.12,4.6,0.44000000000000006,-0.8000000000000007,0.9589999999999996,55.0,0.45335000000000036,-7.9,-3.0,-0.19999999999999973,-0.2289999999999992,0.0,1.5999999999999996,1193.860490616508,80.51617711443286,3.25,1.341795323566694,-0.027778939155415933,0.0
2011-04-27,1.0,0.0,0.0,0.0,1.42,9.1,13.326,554.0,100.2435,6.9,2.7,2.7,8.044,0.12,4.6,0.5299999999999999,-0.20000000000000107,0.7210000000000001,15.0,0.15510000000000446,-4.5,0.6000000000000001,0.40000000000000036,-0.3899999999999988,0.0,1.5999999999999996,1278.7494454786124,80.06286542530191,3.25,0.4462728747914812,-0.04679965870543742,0.0
2011-06-22,1.0,0.0,0.0,0.0,1.62,9.1,11.886,608.0,99.77991,6.9,2.7,2.7,8.044,0.12,3.8,0.4600000000000002,0.09999999999999964,-1.1950000000000003,91.0,-0.5709899999999948,3.4000000000000004,3.6,0.6000000000000001,-0.1609999999999996,0.0,0.3999999999999999,1316.817991450795,76.70788621473275,3.25,0.057784356169218704,-0.024457229475516273,0.0
2011-08-09,1.0,0.0,0.0,0.0,1.79,9.0,12.604,585.0,99.25172,5.6,-0.1,2.4,7.533,0.12,3.5,0.3700000000000001,-0.09999999999999964,-0.7220000000000013,31.0,-0.9917799999999914,-1.3000000000000007,-2.8000000000000003,-0.30000000000000027,-0.5110000000000001,0.0,-1.0999999999999996,1333.9980777324383,74.57201819518066,3.25,-0.25880617276255047,0.002134742905994573,0.0
2011-09-21,1.0,0.0,0.0,0.0,1.84,9.0,13.356,650.0,99.12444,5.6,-0.1,2.4,7.533,0.12,3.3,0.28,0.0,1.0760000000000005,89.0,-0.9220599999999877,-1.3000000000000007,-2.8000000000000003,-0.30000000000000027,-0.5110000000000001,0.0,-0.7999999999999998,1348.1874672430695,74.73041088299202,3.25,-1.5862895235792556,0.0006168469843676449,0.0
2011-11-02,1.0,0.0,0.0,0.0,1.93,8.8,13.73,610.0,99.14287,3.1,4.6,0.5,7.339,0.12,3.2,0.22999999999999998,-0.1999999999999993,1.0099999999999998,-13.0,-0.35075999999999397,-2.4999999999999996,4.699999999999999,-1.9,-0.19399999999999995,0.0,-0.19999999999999973,1293.0587912040844,73.77353860140755,3.25,-1.3536363193918852,0.03519897664878305,0.0
2011-12-13,1.0,0.0,0.0,0.0,2.06,8.5,13.798,694.0,99.50371,3.1,4.6,0.5,7.339,0.12,3.1,0.27,-0.5,1.1940000000000008,109.0,0.25198999999999216,-2.4999999999999996,4.699999999999999,-1.9,-0.19399999999999995,0.0,-0.3999999999999999,1157.3362855354035,74.83911372460454,3.25,0.7268799846593011,0.03518414057338446,0.0
2012-01-25,1.0,0.0,0.0,0.0,2.09,8.3,14.395,723.0,99.72057,5.0,3.4,2.4,7.264,0.12,3.3,0.24999999999999978,-0.6999999999999993,1.0389999999999997,73.0,0.5961299999999881,-0.5999999999999996,3.5,0.0,-0.26900000000000013,0.0,0.0,1180.4117069433519,76.46218362978448,3.25,0.8897974354144943,0.0379771870248303,0.0
2012-03-13,1.0,0.0,0.0,0.0,2.02,8.2,14.594,695.0,99.93271,5.0,3.4,2.4,7.264,0.12,3.9,0.030000000000000027,-0.40000000000000036,0.8509999999999991,-16.0,0.6459100000000007,1.9,-1.1999999999999997,1.9,-0.07500000000000018,0.0,0.6999999999999997,1192.3053735519165,79.26079280687415,3.25,1.6562548574991214,0.00321217366183785,0.0
2012-04-25,1.0,0.0,0.0,0.0,1.99,8.2,14.769,753.0,99.90459,4.0,1.8,1.7,7.183,0.12,3.2,-0.07000000000000006,-0.3000000000000007,0.9710000000000001,59.0,0.4008800000000008,0.8999999999999999,-2.8,1.2,-0.15600000000000058,0.0,0.10000000000000009,1275.3414663819663,80.15670196277144,3.25,1.285272893262338,-0.00871821528822724,0.0
2012-06-20,1.0,0.0,0.0,0.0,1.9,8.2,14.467,757.0,99.69522,4.0,1.8,1.7,7.183,0.12,3.1,-0.1200000000000001,-0.10000000000000142,-0.5079999999999991,53.0,-0.17740999999999474,-1.0,-1.5999999999999999,-0.7,-0.0810000000000004,0.0,-0.19999999999999973,1404.2742257892949,78.40147599628371,3.25,-0.7163859973186804,0.030781206406108416,0.0
2012-08-01,1.0,0.0,0.0,0.0,1.84,8.2,14.38,740.0,99.60623,2.5,0.6,2.2,6.939,0.12,3.0,-0.1499999999999999,0.0,-0.38899999999999935,-13.0,-0.2983600000000024,-1.5,-1.2000000000000002,0.5000000000000002,-0.24399999999999977,0.0,-0.20000000000000018,1374.0958873198833,79.00914867991806,3.25,-0.4057229052308203,0.041384427067199366,0.0
2012-09-13,1.0,0.0,0.0,0.0,1.79,7.8,15.099,847.0,99.60523,2.5,0.6,2.2,6.939,0.12,3.3,-0.1299999999999999,-0.39999999999999947,0.6029999999999998,139.0,-0.20656999999999925,-1.5,-1.2000000000000002,0.5000000000000002,-0.24399999999999977,0.0,0.2999999999999998,1296.1120682007115,82.34656997087073,3.25,1.0989837642158364,-2.0018829199237086e-05,0.0
2012-10-24,1.0,0.0,0.0,0.0,1.78,7.8,14.83,915.0,99.67945,0.4,0.5,2.0,6.728,0.12,3.1,-0.11999999999999988,-0.39999999999999947,0.36299999999999955,158.0,-0.015770000000003392,-3.6,-1.3,0.30000000000000004,-0.45500000000000007,0.0,0.0,1342.2015824632913,83.69799559569195,3.25,1.1075827128522995,-0.039694378008633624,0.0
2012-12-12,1.0,0.0,0.0,0.0,1.62,7.9,15.462,976.0,99.89803,0.4,0.5,2.0,6.728,0.12,3.2,-0.16999999999999993,-0.1999999999999993,1.017999999999999,222.0,0.3260400000000061,-2.1,-0.09999999999999998,-0.20000000000000018,-0.2110000000000003,0.0,-0.3999999999999999,1437.5384810691387,80.92689100275688,3.25,-0.2930285439601644,-0.009114354909334203,0.0
2013-01-30,1.0,0.0,0.0,0.0,1.57,8.0,15.813,888.0,100.04,2.1,4.0,1.6,6.729,0.12,3.3,-0.20999999999999996,0.20000000000000018,0.9830000000000005,-27.0,0.3605500000000035,1.7000000000000002,3.5,-0.3999999999999999,0.001000000000000334,0.0,0.19999999999999973,1409.2625733911673,80.09054417031854,3.25,0.312890277435432,-0.0005732088437967512,0.0
2013-03-20,1.0,0.0,0.0,0.0,1.56,7.5,15.721,1010.0,100.3071,2.1,4.0,1.6,6.729,0.12,3.2,-0.1399999999999999,-0.20000000000000018,0.26500000000000057,177.0,0.5309100000000058,1.7000000000000002,3.5,-0.3999999999999999,0.001000000000000334,0.0,0.10000000000000009,1390.7114632869113,79.47996504934211,3.25,1.402455130848024,0.015448528231161947,0.0
2013-05-01,1.0,0.0,0.0,0.0,1.42,7.6,15.811,835.0,100.4213,3.7,1.1,0.9,6.648,0.12,3.1,-0.20000000000000018,-0.3000000000000007,0.3490000000000002,-141.0,0.5232699999999966,3.3000000000000003,0.6000000000000001,-1.1,-0.08000000000000007,0.0,-0.10000000000000009,1463.871715926833,79.34723683582018,3.25,1.0709243669044652,0.03503570411410055,0.0
2013-06-19,1.0,0.0,0.0,0.0,1.5,7.5,16.149,839.0,100.6236,3.7,1.1,0.9,6.648,0.12,3.0,-0.1100000000000001,-0.20000000000000018,0.28800000000000026,-123.0,0.43849999999999056,1.6,-2.9,-0.7000000000000001,-0.0810000000000004,0.0,-0.2999999999999998,1510.5164294163567,82.0250374986778,3.25,1.3137100097053078,0.01022445293386421,0.0
2013-07-31,1.0,0.0,0.0,0.0,1.55,7.3,16.021,880.0,100.6774,3.5,3.5,2.0,6.623,0.12,3.1,0.13000000000000012,-0.2999999999999998,0.21000000000000085,45.0,0.25610000000000355,-0.20000000000000018,2.4,1.1,-0.024999999999999467,0.0,0.0,1572.7268105140995,82.59544004299184,3.25,0.8484200258576176,0.0021316286990362577,0.0
2013-09-18,1.0,0.0,0.0,0.0,1.52,7.2,15.857,850.0,100.7212,3.5,3.5,2.0,6.623,0.12,3.3,0.1200000000000001,-0.2999999999999998,-0.027000000000001023,-80.0,0.18679999999999097,-0.20000000000000018,2.4,1.1,-0.024999999999999467,0.0,0.19999999999999973,1632.287817047608,83.03393559110337,3.25,0.37197625549616775,-0.01343249212852774,0.0
2013-10-30,1.0,0.0,0.0,0.0,1.52,7.2,15.727,925.0,100.7246,12.0,3.5,2.1,6.492,0.12,3.0,-0.030000000000000027,-0.09999999999999964,-0.2940000000000005,45.0,0.04719999999998947,8.5,0.0,0.10000000000000009,-0.13100000000000023,0.0,-0.10000000000000009,1655.7221279863,83.2417487068089,3.25,0.43555154363757725,-0.030906593692164874,0.0
2013-12-18,1.0,0.0,0.0,0.0,1.65,6.7,15.835,1002.0,100.721,12.0,3.5,2.1,6.492,0.12,3.0,0.10999999999999988,-0.5,0.008000000000000895,85.0,0.012300000000010414,8.5,0.0,0.10000000000000009,-0.13100000000000023,0.0,0.0,1634.3528035202435,81.27811964720283,3.25,1.6324454367135453,-0.010219794431527153,0.0
2014-01-29,1.0,0.0,0.0,0.0,1.63,6.6,15.614,888.0,100.7091,-3.8,-1.4,1.5,6.314,0.12,3.1,0.10999999999999988,-0.6000000000000005,-0.24299999999999855,38.0,-0.012099999999989564,-7.3,-4.9,-0.5,-0.30900000000000016,0.0,-0.19999999999999973,1705.0443883783848,80.0230113584517,3.25,1.38064425428603,0.007245260256299159,0.0
2014-03-19,0.0,0.0,0.0,0.0,1.59,6.7,16.985,970.0,100.7724,-3.8,-1.4,1.5,6.314,0.12,3.2,0.0,-0.20000000000000018,0.9059999999999988,-130.0,0.04420000000000357,-15.8,-4.9,-0.6000000000000001,-0.17799999999999994,0.0,0.30000000000000027,1794.5942876494266,80.72561522483097,3.25,0.45066153155755767,-0.003974561115190039,0.0
2014-04-30,0.0,0.0,0.0,0.0,1.72,6.2,16.695,1043.0,100.83,8.9,5.3,2.3,6.272,0.12,3.2,0.07000000000000006,-0.5,0.8599999999999994,41.0,0.10899999999999466,-3.0999999999999996,1.7999999999999998,0.19999999999999973,-0.21999999999999975,0.0,0.20000000000000018,1813.6903237070044,80.89771365261005,3.25,0.45925364558151766,-0.010976450684819871,0.0
2014-06-18,0.0,0.0,0.0,0.0,1.72,6.1,17.516,911.0,100.9181,8.9,5.3,2.3,6.272,0.12,3.1,0.1499999999999999,-0.6000000000000005,1.522999999999998,-33.0,0.19199999999999307,12.7,6.699999999999999,0.7999999999999998,-0.041999999999999815,0.0,-0.10000000000000009,1836.3320692026007,79.82160795722454,3.25,0.6699462579151774,0.0028903453724393154,0.0
2014-07-30,0.0,0.0,0.0,0.0,1.73,6.2,17.277,1085.0,100.9373,1.7,5.0,1.7,6.277,0.12,3.3,0.1399999999999999,-0.5,0.2920000000000016,115.0,0.16489999999998872,5.5,6.4,0.19999999999999996,-0.03699999999999992,0.0,0.09999999999999964,1838.7971543370995,79.77448202987195,3.25,1.3276778851280429,0.006151072797097206,0.0
2014-09-17,0.0,0.0,0.0,0.0,1.7,5.9,16.959,1023.0,100.9306,1.7,5.0,1.7,6.277,0.12,3.0,-0.07000000000000006,-0.39999999999999947,-0.17800000000000082,16.0,0.04989999999999384,-7.2,-0.2999999999999998,-0.5999999999999999,0.004999999999999893,0.0,-0.2999999999999998,1920.6121909600556,79.59182521142094,3.25,0.6582998413919008,0.026238463340708767,0.0
2014-10-29,0.0,0.0,0.0,0.0,1.68,5.7,16.756,1074.0,100.9024,3.4,2.0,0.4,6.165,0.12,2.9,-0.040000000000000036,-0.39999999999999947,-0.759999999999998,163.0,-0.015699999999995384,-5.5,-3.3,-1.9,-0.1070000000000002,0.0,-0.20000000000000018,1981.638518816892,79.41092961454646,3.25,-0.2803371555284107,0.06096941769353623,0.0
2014-12-17,0.0,0.0,0.0,0.0,1.6,5.6,17.178,1073.0,100.7878,3.4,2.0,0.4,6.165,0.12,2.8,-0.08999999999999986,-0.5,-0.06099999999999994,89.0,-0.15319999999999823,1.7,-3.0,-1.2999999999999998,-0.1120000000000001,0.0,-0.40000000000000036,1957.3239932132258,82.46797602091192,3.25,0.711604662795724,0.058141709803154064,0.0
2015-01-28,0.0,0.0,0.0,0.0,1.49,5.7,16.91,1085.0,100.6969,-3.1,3.6,-0.2,6.06,0.12,2.5,-0.20999999999999996,-0.20000000000000018,-0.04899999999999949,62.0,-0.2336999999999989,-4.8,-1.4,-1.9,-0.21700000000000053,0.0,-0.5,1948.5274404378813,84.68164195068732,3.25,1.1755957414905915,0.06390821399319078,0.0
