,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,loan,exports,rgdp,gdpg,veloc,ffr,d_pce,d_ue,d_cars,d_house,d_cli,d_loan,d_exports,d_rgdp,d_gdpg,d_veloc,d_ffr,b0_spx,b0_usd,b1_spx,b1_usd
2003-01-29,1.0,1.0,0.0,0.0,2.08,5.8,16.708,1853.0,97.79422,4.25,-1.2,2.1,2.0,9.048,1.25,0.020000000000000018,-0.10000000000000053,0.18799999999999883,100.0,-0.17001000000000488,0.0,4.6,1.6,-0.2999999999999998,-0.08399999999999963,0.0,913.6977787963618,106.28271659892765,-0.40810534674814164,-0.11674741239937263
2003-03-18,1.0,1.0,0.0,0.0,1.99,5.9,16.467,1726.0,97.79614,4.25,-1.2,2.1,2.0,9.048,1.25,-0.09000000000000008,0.10000000000000053,-0.24099999999999966,-127.0,0.0019199999999983675,0.0,0.0,0.0,0.0,0.0,0.0,878.3846963557219,100.23299652311951,-1.1100403834072403,-0.020960322739595624
2003-05-06,1.0,1.0,0.0,0.0,1.82,6.1,16.47,1751.0,98.15343,4.25,0.7,3.6,1.4,8.932,1.25,-0.16999999999999993,0.1999999999999993,0.0030000000000001137,25.0,0.3572900000000061,0.0,1.9,1.5,-0.6000000000000001,-0.11599999999999966,0.0,828.728570153408,100.38375359602766,1.571370490823297,-0.030839103574736376
2003-06-25,1.0,1.0,0.0,0.0,1.74,6.3,17.013,1867.0,98.44179,4.25,0.7,3.6,1.4,8.932,1.25,-0.10000000000000009,0.2999999999999998,0.26200000000000045,224.0,0.5126099999999951,0.0,0.0,0.0,0.0,0.0,0.0,904.1744941394078,96.70848705094302,1.6892148217909047,-0.08055320732638138
2003-08-12,1.0,1.0,0.0,-1.0,1.8,6.1,18.262,1833.0,99.15644,4.0,11.4,6.8,2.3,8.941,1.0,0.06000000000000005,-0.20000000000000018,1.2489999999999988,-34.0,0.714650000000006,-0.25,10.700000000000001,3.1999999999999997,0.8999999999999999,0.009000000000000341,-0.25,995.5535304697494,93.30420363035724,-0.21991051601551634,0.06212307906328956
2003-09-16,1.0,1.0,0.0,0.0,1.75,6.1,17.286,1939.0,99.55997,4.0,11.4,6.8,2.3,8.941,1.0,-0.020000000000000018,-0.10000000000000053,0.16900000000000048,42.0,0.7801900000000046,0.0,0.0,0.0,0.0,0.0,0.0,976.6442596902416,95.94336144740194,0.6923020174538501,0.032292846433265514
2003-10-28,1.0,1.0,0.0,0.0,1.73,6.0,16.489,1967.0,99.9688,4.0,19.2,4.7,2.5,9.048,1.0,-0.07000000000000006,-0.09999999999999964,-1.7729999999999997,134.0,0.8123599999999982,0.0,7.799999999999999,-2.0999999999999996,0.20000000000000018,0.10699999999999932,0.0,1012.0275204394487,98.22718508326979,0.4561236308400985,-0.13248650586591648
2003-12-09,1.0,1.0,0.0,0.0,1.74,5.7,17.357,2057.0,100.6686,4.0,19.2,4.7,2.5,9.048,1.0,0.010000000000000009,-0.2999999999999998,0.8679999999999986,90.0,0.6997999999999962,0.0,0.0,0.0,0.0,0.0,0.0,1037.2334433938056,92.80678131834311,0.36807515865366286,-0.042156436996414484
2004-01-28,1.0,1.0,0.0,0.0,1.81,5.7,16.695,1911.0,100.9089,4.0,9.4,2.3,2.9,9.042,1.0,0.07000000000000006,-0.09999999999999964,-0.8679999999999986,-172.0,0.5593999999999966,0.0,-9.799999999999999,-2.4000000000000004,0.3999999999999999,-0.006000000000000227,0.0,1051.8961441183912,89.56310801587506,1.6706279669215842,-0.06620142288165604
2004-03-16,1.0,1.0,0.0,0.0,1.88,5.8,17.247,1998.0,101.1195,4.0,9.4,2.3,2.9,9.042,1.0,0.06999999999999984,0.09999999999999964,0.5519999999999996,87.0,0.21059999999999945,0.0,0.0,0.0,0.0,0.0,0.0,1141.123051921939,86.17209747858854,0.011806097812977714,0.03091192453211071
2004-05-04,1.0,1.0,0.0,0.0,2.21,5.6,18.186,1981.0,101.0789,4.0,8.6,3.1,3.3,9.065,1.0,0.33000000000000007,-0.20000000000000018,0.9390000000000001,-17.0,-0.04059999999999775,0.0,-0.8000000000000007,0.8000000000000003,0.3999999999999999,0.022999999999999687,0.0,1126.7695829214397,87.81739319744655,0.023172160263701787,0.04657990333511313
2004-06-30,1.0,1.0,0.0,0.0,2.33,5.6,16.173,1828.0,101.0013,4.0,8.6,3.1,3.3,9.065,1.0,0.2200000000000002,0.0,-0.7250000000000014,-175.0,-0.12019999999999698,0.0,0.0,0.0,0.0,0.0,0.0,1093.8748353961792,91.03732781820604,0.7837121598399722,-0.03965518716846471
2004-08-10,1.0,1.0,0.0,1.0,2.2,5.4,17.157,2024.0,100.7758,4.25,1.3,3.8,2.6,9.098,1.25,-0.1299999999999999,-0.1999999999999993,0.9840000000000018,196.0,-0.2254999999999967,0.25,-7.3,0.6999999999999997,-0.6999999999999997,0.03300000000000125,0.25,1145.4227204755334,88.95270019691874,-1.0777984826010691,-0.006153672265651051
2004-09-21,1.0,1.0,0.0,1.0,2.19,5.4,17.875,1905.0,100.6715,4.5,1.3,3.8,2.6,9.098,1.5,-0.06999999999999984,-0.09999999999999964,0.565999999999999,-97.0,-0.22330000000000894,0.25,0.0,0.0,0.0,0.0,0.25,1075.8189722112193,89.14971558623205,0.7924754882187321,-0.006120292871765597
2004-11-10,1.0,1.0,0.0,1.0,2.25,5.4,17.362,1782.0,100.5721,4.75,9.8,4.1,3.1,9.138,1.75,0.06000000000000005,0.0,-0.5130000000000017,-123.0,-0.09939999999998861,0.25,8.5,0.2999999999999998,0.5,0.03999999999999915,0.25,1115.2025104151726,89.52696727127315,0.2679772388439064,-0.08320228555341977
2004-12-14,1.0,1.0,0.0,1.0,2.27,5.4,18.102,2042.0,100.5588,5.0,9.8,4.1,3.1,9.138,2.0,0.06000000000000005,-0.09999999999999964,0.588000000000001,-30.0,-0.04189999999999827,0.25,0.0,0.0,0.0,0.0,0.25,1105.5997264848875,86.80513079199122,1.7234725647866593,-0.0987162840661968
2005-02-02,1.0,1.0,0.0,1.0,2.37,5.3,16.889,2144.0,100.5247,5.25,7.7,4.5,3.2,9.321,2.25,0.10000000000000009,-0.10000000000000053,-1.213000000000001,102.0,-0.034100000000009345,0.25,-2.1000000000000005,0.40000000000000036,0.10000000000000009,0.18299999999999983,0.25,1203.5737238601646,81.14612124118915,-0.440668637932846,0.040397035417030984
2005-03-22,1.0,1.0,0.0,1.0,2.39,5.2,17.413,1864.0,100.3844,5.5,7.7,4.5,3.2,9.321,2.5,0.020000000000000018,-0.09999999999999964,0.5240000000000009,-280.0,-0.14029999999999632,0.25,0.0,0.0,0.0,0.0,0.25,1180.6299767983478,84.35679260406776,0.5450855187662805,-0.04077828278062319
2005-05-03,1.0,1.0,0.0,1.0,2.25,5.1,17.414,2025.0,100.3137,5.75,9.2,2.0,2.9,9.445,2.75,-0.14000000000000012,-0.10000000000000053,0.0010000000000012221,161.0,-0.0707000000000022,0.25,1.4999999999999991,-2.5,-0.30000000000000027,0.12400000000000055,0.25,1211.4382361909325,82.27177003570021,-1.1393640103652924,0.04361795316492265
2005-06-30,1.0,1.0,0.0,1.0,2.18,5.0,18.482,2068.0,100.3446,6.0,9.2,2.0,2.9,9.445,3.0,-0.10999999999999988,-0.20000000000000018,0.7259999999999991,7.0,0.01839999999999975,0.25,0.0,0.0,0.0,0.0,0.25,1164.5451152146945,84.39797230207922,0.8328773266161177,0.08536816382265905
2005-08-09,1.0,1.0,0.0,1.0,2.29,4.9,17.418,2095.0,100.4646,6.25,-0.1,3.2,3.7,9.557,3.25,0.10999999999999988,-0.09999999999999964,-1.064,27.0,0.12000000000000455,0.25,-9.299999999999999,1.2000000000000002,0.8000000000000003,0.1120000000000001,0.25,1194.256137193178,88.92620285212992,0.7336052963470749,0.007360350122505316
2005-09-20,1.0,1.0,0.0,1.0,2.39,5.0,16.927,2151.0,100.5708,6.5,-0.1,3.2,3.7,9.557,3.5,0.14000000000000012,0.0,-4.208000000000002,97.0,0.1770000000000067,0.25,0.0,0.0,0.0,0.0,0.25,1230.5172990540811,89.06995583983162,-0.10076689290406173,-0.03707193541419221
2005-11-01,1.0,1.0,0.0,1.0,2.45,5.0,15.336,2065.0,100.724,6.75,13.0,2.2,3.3,9.686,3.75,0.06000000000000005,0.0,-1.5909999999999993,-86.0,0.15319999999999823,0.25,13.1,-1.0,-0.40000000000000036,0.12899999999999956,0.25,1238.2505018309,86.98810519013897,-0.9630506712363673,0.06077043172132238
2005-12-13,1.0,1.0,0.0,1.0,2.44,4.9,17.174,1994.0,101.0851,7.0,13.0,2.2,3.3,9.686,4.0,-0.010000000000000231,-0.09999999999999964,1.8379999999999992,-71.0,0.3610999999999933,0.25,0.0,0.0,0.0,0.0,0.25,1177.2086269165002,89.72792825652178,1.7080067572487585,0.04329622022644197
2006-01-31,1.0,1.0,0.0,1.0,2.39,4.7,18.081,2273.0,101.2209,7.25,17.2,5.5,2.9,9.852,4.25,-0.04999999999999982,-0.20000000000000018,0.907,279.0,0.13580000000000325,0.25,4.199999999999999,3.3,-0.3999999999999999,0.16600000000000037,0.25,1259.4226190676186,91.63397174694222,0.34230103681447954,-0.053004717168096245
2006-03-28,1.0,1.0,0.0,1.0,2.38,4.7,16.96,1969.0,101.3353,7.5,17.2,5.5,2.9,9.852,4.5,-0.010000000000000231,0.0,-1.1209999999999987,-304.0,0.11440000000000339,0.25,0.0,0.0,0.0,0.0,0.25,1268.1343200429985,90.01673857886081,0.5547066721608866,0.0018224272515732698
2006-05-10,1.0,1.0,0.0,1.0,2.61,4.6,16.729,1942.0,101.2415,7.75,7.6,1.0,3.5,9.957,4.75,0.22999999999999998,-0.10000000000000053,-0.23100000000000165,-27.0,-0.09380000000000166,0.25,-9.6,-4.5,0.6000000000000001,0.10500000000000043,0.25,1291.9259770788083,91.05682432186197,0.3530290501048469,-0.08262680679113664
2006-06-29,1.0,1.0,0.0,1.0,2.78,4.6,16.9,1802.0,101.1834,8.0,7.6,1.0,3.5,9.957,5.0,0.3099999999999996,-0.10000000000000053,-0.2270000000000003,-19.0,-0.12199999999999989,0.25,0.0,0.0,0.0,0.0,0.25,1315.4007853763062,84.60391289114251,-1.389964443264622,0.022991653573029177
2006-08-08,1.0,1.0,0.0,1.0,2.86,4.7,16.458,1650.0,101.1647,8.25,-0.5,0.6,2.8,10.126,5.25,0.08000000000000007,0.10000000000000053,-0.44200000000000017,-152.0,-0.01870000000000971,0.25,-8.1,-0.4,-0.7000000000000002,0.1689999999999987,0.25,1244.321211986279,86.18326737416604,0.4411793417433658,-0.01284521621109271
2006-09-20,1.0,1.0,0.0,0.0,2.78,4.5,16.974,1720.0,101.2318,8.25,-0.5,0.6,2.8,10.126,5.25,-0.010000000000000231,-0.20000000000000018,-0.6879999999999988,-17.0,0.08120000000000971,0.0,0.0,0.0,0.0,0.0,0.0,1258.3627617037012,85.29905507621488,1.0506243089714593,0.002145015829812205
2006-10-25,1.0,1.0,0.0,0.0,2.71,4.4,16.865,1491.0,101.3309,8.25,16.1,3.5,1.4,10.254,5.25,-0.1499999999999999,-0.2999999999999998,0.40700000000000003,-159.0,0.16620000000000346,0.0,16.6,2.9,-1.4,0.1280000000000001,0.0,1289.70313026323,84.99889628958006,1.3698713519614825,0.03012779765924075
2006-12-12,1.0,1.0,0.0,0.0,2.67,4.4,17.107,1649.0,101.5729,8.25,16.1,3.5,1.4,10.254,5.25,-0.040000000000000036,0.0,0.24200000000000088,158.0,0.24200000000000443,0.0,0.0,0.0,0.0,0.0,0.0,1362.2341720686006,87.23291138137895,0.8117170088459903,-0.07485575545258613
2007-01-31,1.0,1.0,0.0,0.0,2.71,4.6,16.896,1409.0,101.6933,8.25,8.2,1.2,3.9,10.399,5.25,0.040000000000000036,0.1999999999999993,-0.21099999999999852,-240.0,0.1203999999999894,0.0,-7.900000000000002,-2.3,2.5,0.14499999999999957,0.0,1408.912375007744,82.73272770606847,0.3387273527874499,0.045901889464276646
2007-03-21,1.0,1.0,0.0,0.0,2.77,4.4,16.438,1495.0,101.9305,8.25,8.2,1.2,3.9,10.399,5.25,0.06000000000000005,-0.1999999999999993,-0.45800000000000196,86.0,0.2372000000000014,0.0,0.0,0.0,0.0,0.0,0.0,1451.1445748389383,85.21211403550812,-0.876544666485916,-0.029580143857266136
2007-05-09,1.0,1.0,0.0,0.0,2.51,4.4,16.661,1415.0,102.1308,8.25,6.2,2.5,2.8,10.469,5.25,-0.26000000000000023,0.0,0.22300000000000253,-80.0,0.2002999999999986,0.0,-1.9999999999999991,1.3,-1.1,0.07000000000000028,0.0,1387.852234492922,83.86545942611077,2.0334325543933645,-0.04384609965215976
2007-06-28,1.0,1.0,0.0,0.0,2.41,4.6,16.179,1448.0,102.1754,8.25,6.2,2.5,2.8,10.469,5.25,-0.25,0.09999999999999964,-0.43599999999999994,-42.0,0.13100000000000023,0.0,0.0,0.0,0.0,0.0,0.0,1504.343582468263,81.75826189614911,0.2928671851197812,0.01704195875115755
2007-08-07,1.0,1.0,0.0,0.0,2.3,4.6,16.379,1330.0,102.0871,8.25,13.1,2.3,2.2,10.595,5.25,-0.11000000000000032,0.0,0.20000000000000284,-118.0,-0.08829999999998961,0.0,6.8999999999999995,-0.20000000000000018,-0.5999999999999996,0.12600000000000122,0.0,1528.335781499701,83.00371567727757,-0.6089812925569609,-0.051154216519328825
2007-09-18,1.0,1.0,0.0,0.0,2.38,4.7,16.532,1183.0,101.979,8.25,13.1,2.3,2.2,10.595,5.25,0.029999999999999805,0.0,0.6950000000000003,-171.0,-0.18290000000000362,0.0,0.0,0.0,0.0,0.0,0.0,1483.3846562923497,80.86924509754435,-0.48235554654504725,-0.009025261680120023
2007-10-31,1.0,1.0,0.0,-1.0,2.47,4.7,16.455,1264.0,101.8585,7.75,9.5,2.5,1.6,10.703,4.75,0.17000000000000037,0.10000000000000053,0.07599999999999696,-66.0,-0.22860000000000014,-0.5,-3.5999999999999996,0.20000000000000018,-0.6000000000000001,0.10799999999999876,-0.5,1477.1153168402493,80.39960708174155,1.320452671362488,-0.05824091837289275
2007-12-11,1.0,1.0,0.0,-1.0,2.63,5.0,16.03,1037.0,101.6082,7.5,9.5,2.5,1.6,10.703,4.5,0.1599999999999997,0.2999999999999998,-0.42499999999999716,-227.0,-0.25030000000000996,-0.25,0.0,0.0,0.0,0.0,-0.25,1538.1637499282701,77.71458432563406,-1.59259028712533,-0.044776863919401444
2008-01-30,1.0,1.0,1.0,-1.0,2.56,5.0,15.705,1084.0,101.4798,6.5,6.5,-1.7,1.5,10.639,4.25,-0.10000000000000009,0.2999999999999998,-0.6489999999999991,-113.0,-0.2511000000000081,-1.0,-3.0,-4.2,-0.10000000000000009,-0.06400000000000006,-0.25,1524.7927365662356,76.80206100477697,-3.1097597545978473,-0.012386233215250755
2008-03-18,1.0,1.0,1.0,-1.0,2.48,5.1,15.114,1005.0,101.1644,6.0,6.5,-1.7,1.5,10.639,3.0,-0.08000000000000007,0.09999999999999964,-0.5909999999999993,-79.0,-0.3153999999999968,-1.25,0.0,0.0,0.0,0.0,-1.25,1357.46277047348,77.11914660730535,-0.6456984318649717,-0.07046260531429899
2008-04-30,1.0,1.0,1.0,-1.0,2.51,5.0,14.605,1013.0,100.9555,5.25,12.3,2.4,2.0,10.645,2.25,0.06999999999999984,0.09999999999999964,-0.8859999999999992,-90.0,-0.37640000000000384,-0.75,5.800000000000001,4.1,0.5,0.006000000000000227,-0.75,1295.8081839875213,72.91242611603377,1.5371970593654487,-0.019844947222565062
2008-06-25,1.0,1.0,1.0,-1.0,2.6,5.6,14.377,1046.0,100.2811,5.0,12.3,2.4,2.0,10.645,2.0,0.0900000000000003,0.5999999999999996,-0.22799999999999976,33.0,-0.6744000000000057,-0.25,0.0,0.0,0.0,0.0,-0.25,1421.694689644685,72.81229534030146,-1.3097858222906973,0.006566255692222439
2008-08-05,1.0,1.0,1.0,0.0,2.64,6.1,14.119,844.0,99.04642,5.0,-1.8,-2.1,3.0,10.418,2.0,0.040000000000000036,0.5,-0.2580000000000009,-202.0,-1.2346799999999973,0.0,-14.100000000000001,-4.5,1.0,-0.2270000000000003,0.0,1353.9066562741928,73.1098087751377,-2.162677083500191,-0.009575447667383725
2008-09-16,1.0,1.0,1.0,0.0,2.57,6.1,12.961,820.0,98.20311,5.0,-1.8,-2.1,3.0,10.418,2.0,-0.1200000000000001,0.2999999999999998,-0.04499999999999993,-103.0,-1.5405900000000088,0.0,0.0,0.0,0.0,0.0,0.0,1274.64640878823,71.89731653354465,-0.1378107512562085,0.13530563371438897
2008-10-29,1.0,1.0,1.0,0.0,2.44,6.5,10.933,777.0,97.27612,4.5,-21.5,-8.5,1.0,9.548,2.0,-0.20000000000000018,0.40000000000000036,-3.186,-67.0,-1.7702999999999918,-0.5,-19.7,-6.4,-2.0,-0.8699999999999992,0.0,1343.7576432894882,76.34071972533908,-7.848259244342199,0.13067051536723526
2008-12-16,1.0,1.0,1.0,-1.0,2.21,7.3,10.383,560.0,95.64251,4.0,-21.5,-8.5,1.0,9.548,1.0,-0.22999999999999998,0.7999999999999998,-0.5500000000000007,-217.0,-1.6336100000000044,-0.5,0.0,0.0,0.0,0.0,-1.0,937.5749607699385,85.0382413224362,-1.494224641085045,0.026404261190357242
2009-01-28,1.0,0.0,1.0,-1.0,2.22,7.8,9.786,490.0,95.10123,3.25,-28.3,-4.5,-0.3,9.155,0.12,-0.1299999999999999,1.0,-0.7400000000000002,-162.0,-1.2875899999999945,-0.75,-6.800000000000001,4.0,-1.3,-0.3930000000000007,-0.88,891.6373418702335,84.14546952747595,-0.5195201655155078,-0.021196716292771207
2009-03-18,1.0,0.0,1.0,0.0,2.14,8.7,9.748,505.0,94.76417,3.25,-28.3,-4.5,-0.3,9.155,0.12,-0.08000000000000007,0.8999999999999995,-0.038000000000000256,15.0,-0.33706000000000813,0.0,0.0,0.0,0.0,0.0,0.0,873.6279237842738,84.5288025440474,-2.7725623247396842,0.0693287416256778
2009-04-29,1.0,0.0,1.0,0.0,2.08,9.0,9.379,478.0,94.97569,3.25,2.7,-0.7,-0.7,8.827,0.12,-0.14000000000000012,0.6999999999999993,0.1559999999999988,-104.0,0.17315999999999576,0.0,31.0,3.8,-0.39999999999999997,-0.3279999999999994,0.0,704.4047361894671,87.63045454155584,3.153963600252436,-0.0558233067553791
2009-06-24,1.0,0.0,1.0,0.0,1.86,9.5,10.149,585.0,95.86977,3.25,2.7,-0.7,-0.7,8.827,0.12,-0.21999999999999997,0.5,0.7699999999999996,107.0,0.8940800000000024,0.0,0.0,0.0,0.0,0.0,0.0,877.5883427202062,84.43668313763251,1.0378867482239427,-0.09289886100988828
2009-08-12,1.0,0.0,0.0,0.0,1.6,9.6,14.754,586.0,96.97207,3.25,15.6,1.4,0.5,8.691,0.12,-0.26,0.09999999999999964,4.605,1.0,1.1022999999999996,0.0,12.899999999999999,2.0999999999999996,1.2,-0.13599999999999923,0.0,888.2806839852595,80.76990659644584,1.7397112105120343,-0.04035842742765241
2009-09-23,1.0,0.0,0.0,0.0,1.48,9.8,9.535,585.0,97.5008,3.25,15.6,1.4,0.5,8.691,0.12,-0.14000000000000012,0.3000000000000007,-2.0310000000000006,-9.0,1.082729999999998,0.0,0.0,0.0,0.0,0.0,0.0,977.8106048681234,79.24375350914578,1.2978892157685074,-0.03955097349527539
2009-11-04,1.0,0.0,0.0,0.0,1.38,9.9,11.041,588.0,98.43012,3.25,23.9,4.4,1.3,8.698,0.12,-0.10000000000000009,0.09999999999999964,1.5060000000000002,3.0,0.9293200000000041,0.0,8.299999999999999,3.0000000000000004,0.8,0.006999999999999673,0.0,1038.9526931604464,77.27354056798973,0.6182193896264595,-0.028577641026510173
2009-12-16,1.0,0.0,0.0,0.0,1.36,9.9,11.284,581.0,98.83804,3.25,23.9,4.4,1.3,8.698,0.12,-0.1399999999999999,-0.09999999999999964,0.7080000000000002,47.0,0.8519900000000007,0.0,0.0,0.0,0.0,0.0,0.0,1065.6137233539107,75.59246465056383,0.735630921724785,-0.0008519042495924477
2010-01-27,1.0,0.0,0.0,0.0,1.2,9.8,10.893,614.0,99.19005,3.25,9.3,1.9,1.2,8.708,0.12,-0.17999999999999994,-0.09999999999999964,-0.1479999999999997,26.0,0.7599299999999971,0.0,-14.599999999999998,-2.5000000000000004,-0.10000000000000009,0.009999999999999787,0.0,1099.5121263721824,75.68718565623583,0.6009560516977371,0.046716865062870115
2010-03-16,1.0,0.0,0.0,0.0,1.0,9.9,11.772,636.0,99.62489,3.25,9.3,1.9,1.2,8.708,0.12,-0.19999999999999996,0.09999999999999964,0.8789999999999996,22.0,0.4348399999999941,0.0,0.0,0.0,0.0,0.0,0.0,1091.7777186078254,78.13060107663047,0.4833088318719173,0.05132425746351092
2010-04-28,1.0,0.0,0.0,0.0,0.93,9.9,11.454,687.0,99.69469,3.25,9.1,3.9,2.0,8.742,0.12,-0.15000000000000002,0.09999999999999964,1.1390000000000011,83.0,0.24361999999999284,0.0,-0.20000000000000107,2.0,0.8,0.034000000000000696,0.0,1119.675536280597,80.28797834677299,1.6821341753929047,0.017464012224316327
2010-06-23,1.0,0.0,0.0,0.0,0.81,9.4,11.598,536.0,99.59248,3.25,9.1,3.9,2.0,8.742,0.12,-0.12,-0.5,0.14400000000000013,-151.0,-0.10220999999999947,0.0,0.0,0.0,0.0,0.0,0.0,1183.1022235105831,82.59857938071909,-2.059182786446322,0.0944662587924168
2010-08-10,1.0,0.0,0.0,0.0,0.85,9.5,12.014,599.0,99.51852,3.25,11.9,3.1,1.2,8.671,0.12,0.039999999999999925,0.09999999999999964,0.4159999999999986,63.0,-0.07395999999999958,0.0,2.8000000000000007,-0.7999999999999998,-0.8,-0.0710000000000015,0.0,1073.0593971895535,87.19203241947008,0.4628565621346641,-0.11310280146722827
2010-09-21,1.0,0.0,0.0,0.0,0.88,9.5,11.922,594.0,99.58582,3.25,11.9,3.1,1.2,8.671,0.12,0.030000000000000027,0.09999999999999964,-0.0259999999999998,48.0,0.06095999999999435,0.0,0.0,0.0,0.0,0.0,0.0,1098.5437776935069,81.83028965043022,-0.05290772975870025,0.012605986062812576
2010-11-03,1.0,0.0,0.0,0.0,0.85,9.8,12.3,545.0,99.89545,3.25,11.4,2.1,2.3,8.434,0.12,-0.030000000000000027,0.3000000000000007,0.3780000000000001,-49.0,0.3096299999999985,0.0,-0.5,-1.0,1.0999999999999999,-0.2370000000000001,0.0,1102.7447522452912,82.57896633431612,1.5849010316038306,-0.1143209102802813
2010-12-14,1.0,0.0,0.0,0.0,0.89,9.3,12.605,539.0,100.0884,3.25,11.4,2.1,2.3,8.434,0.12,0.08999999999999997,-0.09999999999999964,0.19100000000000072,-4.0,0.37381999999999493,0.0,0.0,0.0,0.0,0.0,0.0,1176.9313204671319,76.4177818506372,0.7720453016085197,0.06694525092919636
