,fed_party,potus_party,recess,mom,change,pce,ue,cars,house,cli,prime,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_prime,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b1_spx,b1_usd
2011-06-22,1.0,0.0,0.0,0.0,0.0,1.62,9.1,11.886,608.0,99.77991,3.25,6.9,2.7,2.7,8.044,0.12,3.8,0.20000000000000018,0.0,-1.4400000000000013,54.0,-0.4635899999999964,0.0,0.0,0.0,0.0,0.0,0.0,-0.7999999999999998,1364.8191777804084,74.09756146569043,-1.4242179683033163,0.016646863684009913
2011-08-09,1.0,0.0,0.0,0.0,0.0,1.79,9.0,12.604,585.0,99.25172,3.25,5.6,-0.1,2.4,7.533,0.12,3.5,0.16999999999999993,-0.09999999999999964,0.718,-23.0,-0.528189999999995,0.0,-1.3000000000000007,-2.8000000000000003,-0.30000000000000027,-0.5110000000000001,0.0,-0.2999999999999998,1279.7927432692813,75.18399303192241,1.0197079785919334,-0.014462368097990515
2011-09-21,1.0,0.0,0.0,0.0,0.0,1.84,9.0,13.356,650.0,99.12444,3.25,5.6,-0.1,2.4,7.533,0.12,3.3,0.14000000000000012,0.0,0.6359999999999992,27.0,-0.369189999999989,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1279.7623061671402,73.64315749659683,-2.832546560274025,0.03635184315470075
2011-11-02,1.0,0.0,0.0,0.0,0.0,1.93,8.8,13.73,610.0,99.14287,3.25,3.1,4.6,0.5,7.339,0.12,3.2,0.08999999999999986,-0.1999999999999993,0.37400000000000055,-40.0,0.01842999999999506,0.0,-2.4999999999999996,4.699999999999999,-1.9,-0.19399999999999995,0.0,-0.09999999999999964,1156.0806467178293,76.6240474867901,0.9363487748207308,0.02187384083222407
2011-12-13,1.0,0.0,0.0,0.0,0.0,2.06,8.5,13.798,694.0,99.50371,3.25,3.1,4.6,0.5,7.339,0.12,3.1,0.13000000000000012,-0.3000000000000007,0.06799999999999962,84.0,0.36083999999999605,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1245.7967419145887,75.80402760104299,-0.5430915136030113,0.06007163831341121
2012-01-25,1.0,0.0,0.0,0.0,0.0,2.09,8.3,14.395,723.0,99.72057,3.25,5.0,3.4,2.4,7.264,0.12,3.3,0.09999999999999987,-0.29999999999999893,0.6519999999999992,12.0,0.43376999999999555,0.0,1.9,-1.1999999999999997,1.9,-0.07500000000000018,0.0,0.09999999999999964,1204.8379077230638,78.61248425827283,1.7092472344688034,0.05105927781602508
2012-03-13,1.0,0.0,0.0,0.0,0.0,2.02,8.2,14.594,695.0,99.93271,3.25,5.0,3.4,2.4,7.264,0.12,3.9,-0.06999999999999984,-0.10000000000000142,0.19899999999999984,-28.0,0.2121400000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1295.7321431272358,80.39927330659295,1.5943635341847129,-0.037058521675704566
2012-04-25,1.0,0.0,0.0,0.0,0.0,1.99,8.2,14.769,753.0,99.90459,3.25,4.0,1.8,1.7,7.183,0.12,3.2,-0.030000000000000027,-0.10000000000000142,-0.20599999999999952,49.0,0.03195999999999799,0.0,-1.0,-1.5999999999999999,-0.7,-0.0810000000000004,0.0,-0.09999999999999964,1373.4718596281828,79.11185830883706,0.4827877788423742,0.013305127809268987
2012-06-20,1.0,0.0,0.0,0.0,0.0,1.9,8.2,14.467,757.0,99.69522,3.25,4.0,1.8,1.7,7.183,0.12,3.1,-0.09000000000000008,0.0,-0.3019999999999996,4.0,-0.20936999999999273,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1394.9651562006786,78.50517119333801,-2.0405790567079993,0.09097888700071914
2012-08-01,1.0,0.0,0.0,0.0,0.0,1.84,8.2,14.38,740.0,99.60623,3.25,2.5,0.6,2.2,6.939,0.12,3.0,-0.05999999999999983,0.0,-0.08699999999999974,-17.0,-0.08899000000000967,0.0,-1.5,-1.2000000000000002,0.5000000000000002,-0.24399999999999977,0.0,-0.10000000000000009,1305.5012560500843,81.94132747457485,1.266668727926374,0.02471582911822008
2012-09-13,1.0,0.0,0.0,0.0,0.0,1.79,7.8,15.099,847.0,99.60523,3.25,2.5,0.6,2.2,6.939,0.12,3.3,-0.050000000000000044,-0.39999999999999947,0.7189999999999994,107.0,-0.000999999999990564,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,1360.0041798190234,83.54293575607969,1.1858241121042379,-0.042277106053719676
2012-10-24,1.0,0.0,0.0,0.0,0.0,1.78,7.8,14.83,915.0,99.67945,3.25,0.4,0.5,2.0,6.728,0.12,3.1,-0.010000000000000009,-0.2999999999999998,0.38599999999999923,161.0,0.10746000000000322,0.0,-2.1,-0.09999999999999998,-0.20000000000000018,-0.2110000000000003,0.0,-0.5,1418.1389461016413,81.09806054112084,0.7497603541309318,-0.03898341515324605
2012-12-12,1.0,0.0,0.0,0.0,0.0,1.62,7.9,15.462,976.0,99.89803,3.25,0.4,0.5,2.0,6.728,0.12,3.2,-0.15999999999999992,0.10000000000000053,0.6319999999999997,61.0,0.21858000000000288,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1429.4312929095645,79.82773781208077,-0.8380993798911878,0.018156655284139307
2013-01-30,1.0,0.0,0.0,0.0,0.0,1.57,8.0,15.813,888.0,100.04,3.25,2.1,4.0,1.6,6.729,0.12,3.3,-0.1299999999999999,0.2999999999999998,0.3570000000000011,55.0,0.26381000000000654,0.0,1.7000000000000002,3.5,-0.3999999999999999,0.001000000000000334,0.0,0.19999999999999973,1400.7064008410932,79.90710383456965,1.5094440173030421,-0.0008061532045469436
2013-03-20,1.0,0.0,0.0,0.0,0.0,1.56,7.5,15.721,1010.0,100.3071,3.25,2.1,4.0,1.6,6.729,0.12,3.2,-0.010000000000000009,-0.5,-0.09200000000000053,122.0,0.2670999999999992,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999999999964,1490.3274911385995,79.02270757501775,0.9221771816037734,0.06553723651703502
2013-05-01,1.0,0.0,0.0,0.0,0.0,1.42,7.6,15.811,835.0,100.4213,3.25,3.7,1.1,0.9,6.648,0.12,3.1,-0.14000000000000012,0.09999999999999964,0.08999999999999986,-175.0,0.11419999999999675,0.0,1.6,-2.9,-0.7000000000000001,-0.0810000000000004,0.0,-0.10000000000000009,1540.7415061257102,82.51542010580249,0.6365394762408877,0.002660580564731185
2013-06-19,1.0,0.0,0.0,0.0,0.0,1.5,7.5,16.149,839.0,100.6236,3.25,3.7,1.1,0.9,6.648,0.12,3.0,0.08000000000000007,-0.09999999999999964,0.33800000000000097,4.0,0.20229999999999393,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1585.173640292903,82.78085560397267,1.4883601641414144,0.0039020140647706386
2013-07-31,1.0,0.0,0.0,0.0,0.0,1.55,7.3,16.021,880.0,100.6774,3.25,3.5,3.5,2.0,6.623,0.12,3.1,0.15000000000000013,-0.20000000000000018,0.13700000000000045,-50.0,0.14300000000000068,0.0,-0.20000000000000018,2.4,1.1,-0.024999999999999467,0.0,0.0,1605.7210970380893,81.80318423698246,1.1922578201308487,0.027413027286983926
2013-09-18,1.0,0.0,0.0,0.0,0.0,1.52,7.2,15.857,850.0,100.7212,3.25,3.5,3.5,2.0,6.623,0.12,3.3,-0.030000000000000027,-0.09999999999999964,-0.16400000000000148,-30.0,0.04379999999999029,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999973,1703.790491750184,81.78548332240044,-1.1749731850119711,-0.0021006958403313805
2013-10-30,1.0,0.0,0.0,0.0,0.0,1.52,7.2,15.727,925.0,100.7246,3.25,12.0,3.5,2.1,6.492,0.12,3.0,-0.020000000000000018,0.0,-0.09999999999999964,8.0,0.015900000000002024,0.0,8.5,0.0,0.10000000000000009,-0.13100000000000023,0.0,0.0,1653.1449697989003,82.10861090457801,1.411629538865959,-0.05100281069977114
2013-12-18,1.0,0.0,0.0,0.0,0.0,1.65,6.7,15.835,1002.0,100.721,3.25,12.0,3.5,2.1,6.492,0.12,3.0,0.1299999999999999,-0.5,0.10800000000000054,77.0,-0.00359999999999161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.444762484875,79.85309153341686,1.2695201015163426,0.02088961636699765
2014-01-29,1.0,0.0,0.0,0.0,0.0,1.63,6.6,15.614,888.0,100.7091,3.25,-3.8,-1.4,1.5,6.314,0.12,3.1,0.039999999999999813,-0.3000000000000007,-0.46499999999999986,-212.0,-0.019099999999994566,0.0,-15.8,-4.9,-0.6000000000000001,-0.17799999999999994,0.0,0.20000000000000018,1789.8625585279883,80.19736557777482,1.1422022498719504,0.013251061618543928
2014-03-19,0.0,0.0,0.0,0.0,0.0,1.59,6.7,16.985,970.0,100.7724,3.25,-3.8,-1.4,1.5,6.314,0.12,3.2,-0.039999999999999813,0.10000000000000053,1.3709999999999987,82.0,0.06329999999999814,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1786.7310060237794,81.17816152861624,1.4842248072187083,-0.027121406440305917
2014-04-30,0.0,0.0,0.0,0.0,0.0,1.72,6.2,16.695,1043.0,100.83,3.25,8.9,5.3,2.3,6.272,0.12,3.2,0.1499999999999999,-0.5,0.702,99.0,0.10389999999999588,0.0,12.7,6.699999999999999,0.7999999999999998,-0.041999999999999815,0.0,0.0,1866.4471705170192,79.83290286593967,-0.23246494741787196,0.001595576704173218
2014-06-18,0.0,0.0,0.0,0.0,0.0,1.72,6.1,17.516,911.0,100.9181,3.25,8.9,5.3,2.3,6.272,0.12,3.1,0.0,-0.10000000000000053,0.820999999999998,-132.0,0.08809999999999718,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1854.9325867726745,79.50104275070858,1.4900559573848777,0.020219215202586
2014-07-30,0.0,0.0,0.0,0.0,0.0,1.73,6.2,17.277,1085.0,100.9373,3.25,1.7,5.0,1.7,6.277,0.12,3.3,-0.040000000000000036,-0.09999999999999964,0.14000000000000057,78.0,0.05659999999998888,0.0,-7.2,-0.2999999999999998,-0.5999999999999999,0.004999999999999893,0.0,0.0,1930.947113879682,80.47901278922855,1.0205694129904583,-0.004470062110454485
2014-09-17,0.0,0.0,0.0,0.0,0.0,1.7,5.9,16.959,1023.0,100.9306,3.25,1.7,5.0,1.7,6.277,0.12,3.0,-0.030000000000000027,-0.2999999999999998,-0.3180000000000014,-62.0,-0.006699999999995043,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,1947.015042679398,80.33411290332523,0.9287614034656706,0.059055124656891
2014-10-29,0.0,0.0,0.0,0.0,0.0,1.68,5.7,16.756,1074.0,100.9024,3.25,3.4,2.0,0.4,6.165,0.12,2.9,-0.010000000000000009,-0.39999999999999947,-0.48300000000000054,90.0,-0.03860000000000241,0.0,1.7,-3.0,-1.2999999999999998,-0.1120000000000001,0.0,-0.30000000000000027,2029.9970978502472,83.4120946453878,-2.4325040043343216,0.05315647754120284
2014-12-17,0.0,0.0,0.0,0.0,0.0,1.6,5.6,17.178,1073.0,100.7878,3.25,3.4,2.0,0.4,6.165,0.12,2.8,-0.07999999999999985,-0.10000000000000053,0.4220000000000006,-1.0,-0.11459999999999582,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1940.8385124848749,85.40850496645326,3.0660524857210074,0.07288660013450764
2015-01-28,0.0,0.0,0.0,0.0,0.0,1.49,5.7,16.91,1085.0,100.6969,3.25,-3.1,3.6,-0.2,6.06,0.12,2.5,-0.1499999999999999,-0.09999999999999964,-0.03900000000000148,84.0,-0.15980000000000416,0.0,-6.5,1.6,-0.6000000000000001,-0.10500000000000043,0.0,-0.2999999999999998,2064.5382574113532,87.75379786122127,-0.6273834722892243,0.09142900150299789
2015-03-18,0.0,0.0,0.0,0.0,0.0,1.55,5.4,17.896,960.0,100.4792,3.25,-3.1,3.6,-0.2,6.06,0.12,3.0,0.06000000000000005,-0.2999999999999998,0.9860000000000007,-125.0,-0.21769999999999357,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020.6549368193657,93.15726473002321,1.7372145132039734,0.05954413932915179
2015-04-29,0.0,0.0,0.0,0.0,0.0,1.57,5.4,17.693,1190.0,100.3682,3.25,1.1,2.5,2.3,6.097,0.12,2.6,0.020000000000000018,-0.09999999999999964,0.8020000000000032,304.0,-0.22239999999999327,0.0,4.2,-1.1,2.5,0.03700000000000081,0.0,-0.19999999999999973,2080.598966060343,97.24536125619805,0.079220952709584,0.02438192685626901
2015-06-17,0.0,0.0,0.0,0.0,0.0,1.57,5.3,17.889,1205.0,100.1227,3.25,1.1,2.5,2.3,6.097,0.12,2.7,0.0,-0.10000000000000053,0.19599999999999795,15.0,-0.24550000000000693,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,2104.978231205282,96.18824850268636,0.11015790645249672,-0.014909440729989171
2015-07-29,0.0,0.0,0.0,0.0,0.0,1.55,5.2,18.318,1146.0,99.96289,3.25,-3.2,1.6,1.1,6.057,0.12,2.8,0.0,-0.39999999999999947,0.3890000000000029,67.0,-0.28780999999999324,0.0,-4.300000000000001,-0.8999999999999999,-1.1999999999999997,-0.040000000000000036,0.0,0.0,2098.9412248296767,95.07879496873026,-0.0764747685061108,0.03077224868125897
2015-09-17,0.0,0.0,0.0,0.0,0.0,1.56,5.0,18.281,1224.0,99.61057,3.25,-3.2,1.6,1.1,6.057,0.12,2.8,0.010000000000000009,-0.20000000000000018,-0.037000000000002586,78.0,-0.35232000000000596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.5663783012415,97.76922510834255,-4.103322550572053,-0.04438724245188098
2015-10-28,0.0,0.0,0.0,0.0,0.0,1.52,5.0,18.27,1058.0,99.46815,3.25,-0.5,0.7,0.0,6.007,0.12,2.7,-0.050000000000000044,-0.09999999999999964,-0.12099999999999866,-72.0,-0.3153199999999998,0.0,2.7,-0.9000000000000001,-1.1,-0.05000000000000071,0.0,-0.09999999999999964,1932.8283162023886,96.13819625289352,1.3031593109008714,-0.0231324873630355
2015-12-16,0.0,0.0,0.0,0.0,25.0,1.48,5.0,17.503,1146.0,99.2442,3.25,-0.5,0.7,0.0,6.007,0.12,2.6,-0.040000000000000036,0.0,-0.7669999999999995,88.0,-0.22394999999998788,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,2058.0953480113635,95.99622240162859,0.5801196759011104,0.08207127589463319
2016-01-27,0.0,0.0,0.0,1.0,0.0,1.6,4.8,18.054,1092.0,99.1592,3.5,-1.1,2.3,-0.3,5.927,0.38,2.5,0.1100000000000001,-0.2999999999999998,-0.26000000000000156,-80.0,-0.18925000000000125,0.25,-0.6000000000000001,1.5999999999999999,-0.3,-0.08000000000000007,0.26,-0.20000000000000018,2111.393182886811,98.63455802326652,-3.5882610608219574,-0.001129388273023609
2016-03-16,0.0,0.0,0.0,0.0,0.0,1.62,5.0,17.291,1111.0,99.07903,3.5,-1.1,2.3,-0.3,5.927,0.38,2.7,0.020000000000000018,0.20000000000000018,-0.7629999999999981,19.0,-0.08016999999999541,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,1863.3103446575126,98.90265347772977,1.9037814204843237,-0.0419939160733217
2016-04-27,0.0,0.0,0.0,0.0,0.0,1.64,5.1,17.669,1163.0,99.07615,3.5,3.1,1.3,2.7,5.798,0.38,2.8,0.04999999999999982,0.1999999999999993,-0.4269999999999996,-62.0,-0.024640000000005102,0.0,4.2,-0.9999999999999998,3.0,-0.12899999999999956,0.0,0.2999999999999998,1973.2452957307448,97.78445733067163,2.2660474279573433,-0.07674404294781172
2016-06-15,0.0,0.0,0.0,0.0,3.0,1.66,4.9,17.735,1203.0,99.07256,3.5,3.1,1.3,2.7,5.798,0.38,2.6,0.020000000000000018,-0.1999999999999993,0.06599999999999895,40.0,-0.0035900000000026466,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999973,2072.417461397832,94.07166338577014,0.17551155533816937,0.01672268157371546
2016-07-27,0.0,0.0,0.0,1.0,0.0,1.67,4.8,18.109,1239.0,99.08393,3.5,6.7,2.9,1.0,5.731,0.4,2.7,-0.010000000000000009,0.0,0.4140000000000015,91.0,0.00782999999999845,0.0,3.6,1.5999999999999999,-1.7000000000000002,-0.06700000000000017,0.020000000000000018,0.30000000000000027,2075.77134471341,94.18409205992214,0.9530794289445158,0.04201188753599509
2016-09-21,0.0,0.0,0.0,0.0,0.0,1.74,5.0,17.956,1068.0,99.20682,3.5,6.7,2.9,1.0,5.731,0.4,2.4,0.07000000000000006,0.20000000000000018,-0.15300000000000225,-171.0,0.12288999999999817,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000027,2180.25459280303,96.40944262160998,-0.26386924410675144,-0.02824591667010993
2016-11-02,0.0,0.0,0.0,0.0,0.0,1.82,4.9,17.954,1313.0,99.33022,3.5,-3.0,2.2,1.9,5.708,0.4,2.4,0.08000000000000007,-0.09999999999999964,-0.0019999999999988916,245.0,0.12340000000000373,0.0,-9.7,-0.6999999999999997,0.8999999999999999,-0.022999999999999687,0.0,0.0,2163.9534224076706,94.66498883693707,-0.44644666744091843,0.06505279482853694
2016-12-14,0.0,0.0,0.0,0.0,25.0,1.91,4.7,18.277,1252.0,99.63734,3.5,-3.0,2.2,1.9,5.708,0.4,2.2,0.08999999999999986,-0.20000000000000018,0.3230000000000004,-61.0,0.3071199999999976,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999973,2110.7148569023566,97.34599906330558,1.8245536698053646,0.07656604642524503
2017-02-01,0.0,1.0,0.0,1.0,0.0,1.95,4.7,17.652,1190.0,99.76431,3.75,10.1,2.0,2.1,5.647,0.65,2.6,0.040000000000000036,0.0,-0.625,-62.0,0.12697000000000003,0.25,13.1,-0.20000000000000018,0.20000000000000018,-0.06099999999999994,0.25,0.3999999999999999,2233.108220880682,102.07671912093757,0.9088439766920384,-0.009156437549042247
2017-03-15,0.0,1.0,0.0,0.0,25.0,1.84,4.4,17.061,1190.0,99.88908,3.75,10.1,2.0,2.1,5.647,0.65,2.5,-0.10999999999999988,-0.2999999999999998,-0.5910000000000011,0.0,0.12477000000001226,0.0,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,2252.8718376801876,100.27981865879661,2.5153602933074852,0.019734305310344886
2017-05-03,0.0,1.0,0.0,1.0,0.0,1.78,4.4,17.166,1146.0,99.90274,4.0,1.4,2.3,1.1,5.556,0.9,2.5,-0.06000000000000005,0.0,0.10500000000000043,-44.0,0.013659999999987349,0.25,-8.7,0.2999999999999998,-1.0,-0.09100000000000019,0.25,0.0,2374.5731305568706,101.24698948201909,-0.5763865531047503,-0.02791576207377051
2017-06-14,0.0,1.0,0.0,0.0,25.0,1.68,4.3,17.13,1249.0,99.92577,4.0,1.4,2.3,1.1,5.556,0.9,2.6,-0.10000000000000009,-0.10000000000000053,-0.036000000000001364,103.0,0.023030000000005657,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,2347.481127354272,100.35336065324468,1.5704671270487893,-0.06990317913016886
2017-07-26,0.0,1.0,0.0,1.0,0.0,1.64,4.3,17.237,1206.0,99.95693,4.25,2.4,3.2,2.1,5.52,1.15,2.6,-0.040000000000000036,-0.10000000000000053,0.1559999999999988,49.0,0.04693000000000325,0.25,1.0,0.9000000000000004,1.0,-0.036000000000000476,0.2499999999999999,0.0,2423.6795041890255,97.64547491619483,0.3534778429936154,-0.0398292150364755
2017-09-20,0.0,1.0,0.0,0.0,0.0,1.63,4.3,18.313,1181.0,100.1326,4.25,2.4,3.2,2.1,5.52,1.15,2.7,-0.010000000000000009,0.0,1.0760000000000005,-25.0,0.17566999999999666,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,2467.3305565419823,93.97317956995082,-0.21043912183450064,-0.03549384670937335
2017-11-01,0.0,1.0,0.0,0.0,0.0,1.63,4.2,18.482,1257.0,100.2557,4.25,10.8,4.6,2.5,5.541,1.15,2.4,0.0,-0.09999999999999964,0.16900000000000048,76.0,0.12310000000000798,0.0,8.4,1.3999999999999995,0.3999999999999999,0.021000000000000796,0.0,-0.30000000000000027,2461.3946280842274,91.8356437606041,2.166520554528182,0.03732720490112638
2017-12-13,0.0,1.0,0.0,0.0,27.0,1.66,4.1,17.887,1177.0,100.5045,4.25,10.8,4.6,2.5,5.541,1.15,2.7,0.030000000000000027,-0.10000000000000053,-0.5949999999999989,-80.0,0.24879999999998859,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,2551.7642489346595,94.2564830741497,1.3518386064358205,-0.01546475857763211
2018-01-31,0.0,1.0,0.0,1.0,0.0,1.72,4.0,17.176,1299.0,100.6268,4.5,2.6,3.3,2.6,5.579,1.42,2.7,0.06000000000000005,-0.09999999999999964,-0.7110000000000021,122.0,0.12230000000000985,0.25,-8.200000000000001,-1.2999999999999998,0.10000000000000009,0.03799999999999937,0.27,0.0,2613.5420622238003,94.27739435574824,3.6111248466385546,-0.06782619272024479
2018-03-21,1.0,1.0,0.0,0.0,28.0,1.79,4.0,17.662,1318.0,100.8117,4.5,2.6,3.3,2.6,5.579,1.42,2.8,0.07000000000000006,0.0,0.48600000000000065,19.0,0.18489999999999895,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,2791.96207435685,89.57531269214772,-1.7057454520142459,0.006466182172923196
2018-05-02,1.0,1.0,0.0,1.0,0.0,1.76,4.0,17.584,1276.0,100.8373,4.75,2.2,2.1,2.9,5.629,1.7,2.7,-0.030000000000000027,0.0,-0.0779999999999994,-42.0,0.02559999999999718,0.25,-0.3999999999999999,-1.1999999999999997,0.2999999999999998,0.04999999999999982,0.28,-0.09999999999999964,2728.459617332176,89.8598058629919,-1.9104116507796118,0.0035014090548021208
2018-06-13,1.0,1.0,0.0,0.0,20.0,1.9,4.0,17.743,1192.0,100.7822,4.75,2.2,2.1,2.9,5.629,1.7,3.0,0.1399999999999999,0.0,0.15899999999999892,-84.0,-0.05509999999999593,0.0,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,2652.676891473327,89.95451887239913,1.603310457538236,0.09459539304034949
2018-08-01,1.0,1.0,0.0,1.0,0.0,1.93,3.8,17.629,1208.0,100.7105,5.0,-4.9,2.5,1.7,5.636,1.9,2.9,0.030000000000000027,-0.20000000000000018,-0.11399999999999721,16.0,-0.07170000000000698,0.25,-7.1000000000000005,0.3999999999999999,-1.2,0.007000000000000561,0.19999999999999996,-0.10000000000000009,2743.912297453704,94.06064048792778,0.8299771930686581,0.014678834682877031
2018-09-26,1.0,1.0,0.0,0.0,28.0,1.94,3.7,17.776,1250.0,100.4742,5.0,-4.9,2.5,1.7,5.636,1.92,2.7,0.010000000000000009,-0.09999999999999964,0.14699999999999847,42.0,-0.23629999999999995,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,-0.19999999999999973,2818.36409751815,95.47142718793566,1.718796994860158,-0.007174732927279051
2018-11-08,1.0,1.0,0.0,1.0,0.0,1.96,3.8,17.991,1221.0,100.2887,5.25,1.7,0.6,1.7,5.604,2.2,2.9,0.020000000000000018,0.09999999999999964,0.21499999999999986,-29.0,-0.18549999999999045,0.25,6.6000000000000005,-1.9,0.0,-0.03200000000000003,0.28000000000000025,0.19999999999999973,2965.037690215962,94.38157137475832,-4.92936837232883,0.0366563326248741
2018-12-19,1.0,1.0,0.0,0.0,20.0,2.02,3.9,18.077,1095.0,99.84918,5.25,1.7,0.6,1.7,5.604,2.2,2.7,0.06000000000000005,0.10000000000000009,0.08600000000000207,-126.0,-0.4395200000000017,0.0,0.0,0.0,0.0,0.0,0.0,-0.19999999999999973,2737.512423058712,96.22590622307877,-1.0400354424998806,0.01723345899572835
2019-01-30,1.0,1.0,0.0,1.0,0.0,1.92,4.0,16.91,1232.0,99.64113,5.5,4.4,2.2,1.4,5.636,2.4,2.7,-0.10000000000000009,0.20000000000000018,-1.1509999999999998,51.0,-0.43156999999999357,0.25,2.7,1.6,-0.30000000000000004,0.03200000000000003,0.19999999999999973,-0.09999999999999964,2619.3329964685922,97.26827660249138,-1.5002877295210364,-0.027475154433951116
2019-03-20,1.0,1.0,0.0,0.0,0.0,2.0,3.8,17.732,1195.0,99.32806,5.5,4.4,2.2,1.4,5.636,2.4,2.5,0.08000000000000007,-0.20000000000000018,0.8219999999999992,-37.0,-0.3130700000000104,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,2657.1740518794722,95.89697523534498,2.9168211541267617,0.021427907592936474
2019-05-01,1.0,1.0,0.0,0.0,-5.0,2.12,3.6,16.868,1267.0,99.20252,5.5,-2.8,3.4,2.0,5.627,2.4,2.5,0.1200000000000001,-0.19999999999999973,-0.8640000000000008,72.0,-0.12553999999998666,0.0,-7.2,1.1999999999999997,0.6000000000000001,-0.009000000000000341,0.0,0.0,2762.4626182068077,96.68325909444378,3.0275384576156616,0.011484289560087114
2019-06-19,1.0,1.0,0.0,-1.0,0.0,2.0,3.6,17.815,1228.0,98.97952,5.5,-2.8,3.4,2.0,5.627,2.35,2.7,-0.1200000000000001,0.0,0.9470000000000027,-39.0,-0.2230000000000132,0.0,0.0,0.0,0.0,0.0,-0.04999999999999982,0.20000000000000018,2936.778107901936,97.85359595199225,-2.5845968622695112,-0.010429193297862929
2019-07-31,1.0,1.0,0.0,0.0,-25.0,2.04,3.7,17.731,1245.0,98.89021,5.5,0.6,4.6,1.2,5.603,2.35,2.6,0.020000000000000018,0.0,-0.2959999999999994,-62.0,-0.195990000000009,0.0,3.4,1.1999999999999997,-0.8,-0.02400000000000002,0.0,-0.2999999999999998,2818.6980802491057,96.98196664418435,4.167130519895296,-0.0010874895634186998
2019-09-18,1.0,1.0,0.0,-1.0,-30.0,2.01,3.5,17.746,1300.0,98.82976,5.25,0.6,4.6,1.2,5.603,2.1,2.8,-0.03000000000000025,-0.20000000000000018,0.014999999999997016,55.0,-0.060450000000003,-0.25,0.0,0.0,0.0,0.0,-0.25,0.19999999999999973,2966.4251477996104,97.52204100226714,-1.2166443324757,0.019294041698492928
2019-10-30,1.0,1.0,0.0,-1.0,-25.0,2.02,3.6,17.087,1332.0,98.8852,5.0,1.4,2.6,1.3,5.52,1.8,2.5,-0.020000000000000018,-0.10000000000000009,-0.772000000000002,-35.0,0.054710000000000036,-0.25,0.7999999999999999,-1.9999999999999996,0.10000000000000009,-0.08300000000000018,-0.30000000000000004,-0.20000000000000018,2965.2302093197604,98.83519136062777,0.1481048787551219,-0.012229449775802174
2019-12-11,1.0,1.0,0.0,-1.0,0.0,1.93,3.6,17.551,1551.0,99.05483,4.75,1.4,2.6,1.3,5.52,1.55,2.3,-0.09000000000000008,0.0,0.46399999999999864,219.0,0.16962999999999795,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.20000000000000018,2974.812995350642,97.69105820061783,3.4570354190489807,0.009261250336874131
2020-01-29,1.0,1.0,0.0,0.0,5.0,1.98,3.5,16.841,1572.0,99.09734,4.75,-15.4,-5.3,1.9,5.328,1.55,2.5,0.050000000000000044,-0.10000000000000009,-0.7530000000000001,226.0,0.1261300000000034,0.0,-16.8,-7.9,0.5999999999999999,-0.19199999999999928,0.0,0.0,3113.679016729798,97.64794506239971,3.9052296531797928,-0.010579355544127934
2020-03-15,1.0,1.0,1.0,1.0,-150.0,1.88,4.4,11.736,1267.0,97.66722,4.25,-15.4,-5.3,1.9,5.328,1.6,2.2,-0.10000000000000009,0.9000000000000004,-5.105,-305.0,-1.4301200000000023,-0.5,0.0,0.0,0.0,0.0,0.050000000000000044,-0.2999999999999998,3385.23508292561,97.87682885577783,-4.993553319530804,0.010769567822237758
