,fed_party,potus_party,recess,mom,pce,ue,cars,house,cli,exports,rgdp,gdpd,veloc,ffr,mich,d_pce,d_ue,d_cars,d_house,d_cli,d_exports,d_rgdp,d_gdpd,d_veloc,d_ffr,d_mich,b0_spx,b0_usd,b0_loan,b1_spx,b1_usd,b1_loan
1998-12-22,1.0,0.0,0.0,-1.0,1.81,4.4,17.409,1792.0,100.0193,15.7,6.6,1.1,8.511,4.75,2.5,0.030000000000000027,0.0,1.2910000000000004,132.0,0.16770999999999958,0.0,0.0,0.0,0.0,-0.5,0.20000000000000018,1136.8289336699982,96.24276078141129,7.949324324324325,1.3999807232595325,-0.051887912823887064,-0.00781853281853282
1999-02-03,1.0,0.0,0.0,0.0,1.84,4.3,16.593,1748.0,100.2264,-1.3,3.8,1.3,8.578,4.75,2.7,0.030000000000000027,-0.10000000000000053,-0.815999999999999,-44.0,0.20709999999999695,-17.0,-2.8,0.19999999999999996,0.06700000000000017,0.0,0.20000000000000018,1231.4059831315692,94.4010050661929,7.75,0.462864215708454,0.004069575993404067,0.0
1999-03-30,1.0,0.0,0.0,0.0,1.72,4.2,16.832,1710.0,100.6267,-1.3,3.8,1.3,8.578,4.75,2.7,-0.08000000000000007,-0.20000000000000018,-0.26500000000000057,40.0,0.18949999999999534,0.0,0.0,0.0,0.0,0.0,0.20000000000000018,1225.6241968286647,98.1560037515543,7.75,2.383172678118968,0.03987912309369194,0.0
1999-05-18,1.0,0.0,0.0,0.0,1.73,4.2,17.564,1611.0,100.935,5.1,3.4,1.5,8.647,4.75,2.8,-0.040000000000000036,-0.09999999999999964,0.6350000000000016,58.0,0.14230000000000587,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1331.7688204561982,100.33253862764742,7.75,0.4008612005560249,0.004886710659110726,0.0
1999-06-30,1.0,0.0,0.0,0.0,1.76,4.3,17.346,1559.0,101.0431,5.1,3.4,1.5,8.647,4.75,2.5,0.030000000000000027,0.09999999999999964,-0.21799999999999997,-52.0,0.1080999999999932,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,1310.7366692253777,101.6225672312327,7.75,0.3337618205538127,0.026186664438922938,0.0
1999-08-24,1.0,0.0,0.0,1.0,1.75,4.2,17.641,1648.0,101.177,12.6,5.4,1.4,8.82,5.0,2.8,-0.040000000000000036,-0.09999999999999964,-0.0470000000000006,-21.0,0.056400000000010664,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1407.1147820183464,103.48573739679009,8.0,-3.392145568769104,-0.13162946664228384,0.0
1999-10-05,1.0,0.0,0.0,1.0,1.8,4.2,17.662,1635.0,101.2266,12.6,5.4,1.4,8.82,5.25,2.7,0.050000000000000044,0.0,0.021000000000000796,-13.0,0.04959999999999809,0.0,0.0,0.0,0.0,0.0,-0.09999999999999964,1367.898666610947,100.73495403209606,8.197822822822822,-1.9661296672649213,-0.02671168755687169,0.0021879021879021884
1999-11-16,1.0,0.0,0.0,0.0,1.84,4.1,17.62,1648.0,101.3312,8.8,6.7,2.2,8.902,5.25,2.9,0.030000000000000027,0.0,-0.06400000000000006,40.0,0.05339999999999634,0.0,0.0,0.0,0.0,0.0,0.0,1281.9729876360734,97.59487931076829,8.25,2.0151156510165302,0.06141957168873684,0.0
1999-12-21,1.0,0.0,0.0,1.0,1.88,4.0,18.322,1708.0,101.3688,8.8,6.7,2.2,8.902,5.5,3.0,0.039999999999999813,-0.09999999999999964,0.7019999999999982,60.0,0.037599999999997635,0.0,0.0,0.0,0.0,0.25,0.10000000000000009,1393.6043464729378,100.3918013014235,8.300675675675675,0.881862865236889,0.04632564137187563,0.00781853281853282
2000-02-02,1.0,0.0,0.0,0.0,2.0,4.0,18.635,1636.0,101.3642,5.9,1.5,2.7,8.989,5.5,3.0,0.1200000000000001,0.0,0.3130000000000024,-72.0,-0.004599999999996385,-2.9000000000000004,-5.2,0.5,0.08700000000000152,0.0,0.0,1454.6141590198597,101.3563229787099,8.5,-0.47174573429456246,0.005241941945433563,0.0
2000-03-21,1.0,0.0,0.0,1.0,2.24,4.0,18.343,1604.0,101.2057,5.9,1.5,2.7,8.989,5.75,3.2,0.1200000000000001,-0.09999999999999964,-1.0579999999999998,-133.0,-0.09490000000000975,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,1386.8721843181072,103.89921937547288,8.75,-0.4219665763000727,0.060012861568495515,0.0
2000-05-16,1.0,0.0,0.0,1.0,2.22,4.0,17.943,1575.0,100.9432,12.8,7.5,2.5,9.251,6.0,3.0,0.040000000000000036,0.20000000000000018,0.004000000000001336,-51.0,-0.14519999999998845,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,1479.9870002448738,104.33175658034133,9.0,-1.7431933625170934,0.2015662548011183,0.0
2000-06-28,1.0,0.0,0.0,1.0,2.27,4.0,17.596,1559.0,100.7791,12.8,7.5,2.5,9.251,6.5,2.9,0.04999999999999982,0.0,-0.3470000000000013,-16.0,-0.1641000000000048,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1399.1520328922672,111.83627674457905,9.446696696696696,2.289978545789093,-0.1891840587404862,0.0022522522522522522
2000-08-22,1.0,0.0,0.0,0.0,2.32,4.1,17.531,1541.0,100.3819,9.9,0.4,2.4,9.37,6.5,2.7,0.020000000000000018,0.09999999999999964,0.21499999999999986,78.0,-0.2149000000000001,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,1488.533239416174,107.58351212006073,9.5,-1.012534625864704,0.11265641928025918,0.0
2000-10-03,1.0,0.0,0.0,0.0,2.39,3.9,18.654,1507.0,100.1312,9.9,0.4,2.4,9.37,6.5,2.9,0.07000000000000028,-0.19999999999999973,1.123000000000001,-34.0,-0.2506999999999948,0.0,0.0,0.0,0.0,0.0,0.19999999999999973,1525.1601965735267,111.05090026168136,9.5,-2.1229476477035076,0.13775804831407862,0.0
2000-11-15,1.0,0.0,0.0,0.0,2.45,3.9,16.634,1551.0,99.48232,-3.9,2.4,2.2,9.546,6.5,2.9,0.03000000000000025,0.0,-0.879999999999999,2.0,-0.34564000000000306,0.0,0.0,0.0,0.0,0.0,-0.30000000000000027,1385.5053470829228,115.14908347831474,9.5,0.6059640224068934,0.050449200486584515,0.0
2000-12-19,1.0,0.0,0.0,0.0,2.5,3.9,16.222,1532.0,99.10956,-3.9,2.4,2.2,9.546,6.5,2.8,0.04999999999999982,0.0,-0.41199999999999903,-19.0,-0.37275999999999954,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1385.0746395809872,117.15713101177961,9.5,-1.5202338534125646,-0.06747096391871803,0.0
2001-01-31,1.0,1.0,0.0,0.0,2.52,4.2,17.652,1600.0,98.76899,-4.9,-1.3,2.7,9.499,6.5,3.0,0.020000000000000018,0.30000000000000027,1.4299999999999997,68.0,-0.3405699999999996,-1.0000000000000004,-3.7,0.5,-0.04699999999999882,0.0,0.20000000000000018,1295.6801996087886,110.60511861119542,9.582582582582582,1.2526078429154603,-0.03322902664714827,-0.020592020592020595
2001-03-20,1.0,1.0,0.0,-1.0,2.5,4.3,17.248,1590.0,98.33782,-4.9,-1.3,2.7,9.499,5.5,2.8,-0.040000000000000036,0.09999999999999964,-0.5779999999999994,-35.0,-0.16958999999999946,0.0,0.0,0.0,0.0,0.0,0.0,1341.5699692001574,111.74795621579833,8.5,-3.711616396320987,0.00318024388611531,0.0
2001-05-15,1.0,1.0,1.0,-1.0,2.59,4.3,16.876,1605.0,98.22443,-11.2,2.5,2.4,9.459,5.0,3.2,0.0,-0.10000000000000053,0.004000000000001336,-44.0,-0.027460000000004925,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1125.3023940077774,115.61969857888894,8.09984984984985,4.652482363432072,-0.016189136284198373,-0.020785070785070785
2001-06-27,1.0,1.0,1.0,-1.0,2.67,4.5,17.464,1636.0,98.20039,-11.2,2.5,2.4,9.459,4.0,3.0,0.08000000000000007,0.20000000000000018,0.5879999999999974,31.0,-0.024039999999999395,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,1300.7122445321297,116.97154782269452,7.053303303303304,-2.1089858203627734,0.07299094083533164,-0.0022522522522522522
2001-08-21,1.0,1.0,1.0,-1.0,2.65,4.9,16.348,1567.0,98.09113,-19.0,-1.6,1.6,9.098,3.75,2.7,0.020000000000000018,0.3000000000000007,-0.11500000000000199,-103.0,-0.06384999999998797,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1206.029328583955,119.30513480475715,6.75,-0.20091365779842343,-0.11900769973813767,0.0
2001-10-02,1.0,1.0,1.0,-1.0,2.53,5.0,16.365,1562.0,98.04958,-19.0,-1.6,1.6,9.098,3.5,2.8,-0.1200000000000001,0.09999999999999964,0.01699999999999946,-5.0,-0.041550000000000864,0.0,0.0,0.0,0.0,0.0,0.09999999999999964,1201.7059179540868,113.79972937873175,6.683558558558559,-5.79162329792823,-0.010889297347884817,-0.015250965250965256
2001-11-06,1.0,1.0,1.0,-1.0,2.5,5.3,22.055,1540.0,98.10048,-13.2,1.1,1.3,9.086,2.5,1.0,-0.029999999999999805,0.2999999999999998,5.690000000000001,-22.0,0.05089999999999861,5.800000000000001,2.7,-0.30000000000000004,-0.012000000000000455,-1.0,-1.7999999999999998,1030.5409360776794,112.37342454148485,5.898648648648649,2.204708127840452,0.09147101442786244,-0.01563706563706564
2001-12-11,1.0,1.0,0.0,-1.0,2.37,5.7,16.465,1568.0,98.53629,-13.2,1.1,1.3,9.086,2.0,1.8,-0.1299999999999999,0.40000000000000036,-5.59,28.0,0.4358099999999894,0.0,0.0,0.0,0.0,-0.5,0.8,1087.7795921531883,114.52810838487414,5.398648648648649,2.0634678274815,0.07582237606956824,-0.01563706563706564
2002-01-30,1.0,1.0,0.0,-1.0,2.24,5.7,16.523,1698.0,98.84505,9.0,3.4,1.3,9.05,1.75,1.9,-0.1299999999999999,0.0,0.05799999999999983,130.0,0.3087600000000066,22.2,2.3,0.0,-0.03599999999999959,0.0,0.09999999999999987,1157.354206440327,116.46797460836692,4.75,-0.524462450731982,0.025496743299172637,0.0
2002-03-19,1.0,1.0,0.0,0.0,2.22,5.7,17.107,1642.0,99.35823,9.0,3.4,1.3,9.05,1.75,2.7,-0.009999999999999787,0.0,-0.19699999999999918,-187.0,0.22039000000000897,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,1078.3049540018533,119.09393596935558,4.75,2.115891889378218,-0.021716920319978267,0.0
2002-05-07,1.0,1.0,0.0,0.0,2.17,5.9,17.668,1592.0,99.45026,12.4,2.5,1.4,9.15,1.75,2.8,-0.050000000000000266,0.20000000000000018,0.5609999999999999,-50.0,0.09202999999999406,3.4000000000000004,-0.8999999999999999,0.09999999999999987,0.09999999999999964,0.0,0.09999999999999964,1149.212383465008,118.91280849559887,4.75,-1.7600730159568054,-0.09817634297767366,0.0
2002-06-26,1.0,1.0,0.0,0.0,2.01,5.8,16.953,1717.0,99.19807,12.4,2.5,1.4,9.15,1.75,2.7,-0.10000000000000009,0.0,0.7560000000000002,-47.0,-0.19593999999999312,0.0,0.0,0.0,0.0,0.0,0.0,1110.2558761459213,113.70442958064265,4.75,-2.939907196712617,-0.10126900789513683,0.0
2002-08-13,1.0,1.0,0.0,0.0,2.0,5.7,18.449,1633.0,98.61288,1.3,1.6,1.9,9.199,1.75,2.6,-0.029999999999999805,-0.09999999999999964,0.30200000000000315,-22.0,-0.3023499999999899,0.0,0.0,0.0,0.0,0.0,0.0,965.7325935249214,106.11536086715377,4.75,-3.8087353169994773,-0.0005920635994182575,0.0
2002-09-24,1.0,1.0,0.0,0.0,2.07,5.7,16.665,1804.0,98.33202,1.3,1.6,1.9,9.199,1.75,2.5,0.06999999999999984,0.0,-1.7840000000000025,171.0,-0.2808600000000041,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,938.2497508189342,107.00985092300553,4.75,-1.342144390484234,0.009786291134710476,0.0
2002-11-06,1.0,1.0,0.0,0.0,2.08,5.7,16.259,1648.0,98.11066,-5.8,0.5,2.3,9.132,1.75,2.5,0.010000000000000231,0.0,-0.4059999999999988,-156.0,-0.22136000000000422,-7.1,-1.1,0.3999999999999999,-0.06700000000000017,0.0,0.0,801.5566175306166,107.33884358907247,4.75,2.6526697185815844,0.016383535613424635,0.0
2002-12-10,1.0,1.0,0.0,-1.0,2.1,6.0,17.866,1788.0,97.86587,-5.8,0.5,2.3,9.132,1.25,2.5,0.020000000000000018,0.2999999999999998,1.6069999999999993,140.0,-0.24478999999999473,0.0,0.0,0.0,0.0,-0.5,0.0,885.5164229476059,105.71205784107472,4.681681681681682,1.4079031179617125,0.006564991876118813,-0.016731016731016735
2003-01-29,1.0,1.0,0.0,0.0,2.08,5.8,16.708,1853.0,97.79422,-1.2,2.1,2.0,9.048,1.25,2.5,-0.020000000000000018,-0.20000000000000018,-1.1580000000000013,65.0,-0.07165000000000532,4.6,1.6,-0.2999999999999998,-0.08399999999999963,0.0,0.0,887.7591453758446,103.76867884272212,4.25,0.8507158394792677,-0.09381332201080152,0.0
2003-03-18,1.0,1.0,0.0,0.0,1.99,5.9,16.467,1726.0,97.79614,-1.2,2.1,2.0,9.048,1.25,3.1,-0.019999999999999796,0.0,0.352999999999998,97.0,0.03591999999999018,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,841.0346160063873,100.28903901612794,4.25,-0.3442794897995094,-0.04354828352173323,0.0
2003-05-06,1.0,1.0,0.0,0.0,1.84,6.0,16.751,1643.0,97.92918,0.7,3.6,1.4,8.932,1.25,2.4,-0.1499999999999999,0.09999999999999964,0.2840000000000025,-83.0,0.13304000000000826,1.9,1.5,-0.6000000000000001,-0.11599999999999966,0.0,-0.7000000000000002,858.1823347395247,100.76762738385358,4.25,1.3491998188897607,-0.059404093817241016,0.0
2003-06-25,1.0,1.0,0.0,0.0,1.74,6.3,17.013,1867.0,98.44179,0.7,3.6,1.4,8.932,1.25,2.1,-0.08000000000000007,0.20000000000000018,0.5430000000000028,116.0,0.2883599999999973,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,922.4474549622865,94.16325903082037,4.25,2.3016372268264345,-0.04782111463706291,0.0
2003-08-12,1.0,1.0,0.0,-1.0,1.8,6.1,18.262,1833.0,99.15644,11.4,6.8,2.3,8.941,1.0,2.5,0.06000000000000005,-0.20000000000000018,1.2489999999999988,-34.0,0.714650000000006,10.700000000000001,3.1999999999999997,0.8999999999999999,0.009000000000000341,0.0,0.3999999999999999,993.0548702388912,94.90570775166645,4.0,-0.1252780280978541,0.044880248159362056,0.0
2003-09-16,1.0,1.0,0.0,0.0,1.75,6.1,17.286,1939.0,99.55997,11.4,6.8,2.3,8.941,1.0,2.8,-0.050000000000000044,0.0,-0.9759999999999991,106.0,0.4035300000000035,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,970.8319442794846,96.24034762454104,4.0,1.5377463008139287,0.0677103148157226,0.0
2003-10-28,1.0,1.0,0.0,0.0,1.73,6.0,16.489,1967.0,99.9688,19.2,4.7,2.5,9.048,1.0,2.6,-0.020000000000000018,-0.09999999999999964,-0.7970000000000006,28.0,0.4088299999999947,7.799999999999999,-2.0999999999999996,0.20000000000000018,0.10699999999999932,0.0,-0.19999999999999973,1014.5317428634688,95.2931829114576,4.0,0.7867255604865467,-0.11645171804931342,0.0
2003-12-09,1.0,1.0,0.0,0.0,1.74,5.7,17.357,2057.0,100.6686,19.2,4.7,2.5,9.048,1.0,2.6,0.010000000000000009,-0.2999999999999998,0.8679999999999986,90.0,0.6997999999999962,0.0,0.0,0.0,0.0,0.0,0.0,1047.262429177224,93.22461091004334,4.0,0.1498129197836231,-0.08261268546989373,0.0
2004-01-28,1.0,1.0,0.0,0.0,1.81,5.7,16.695,1911.0,100.9089,9.4,2.3,2.9,9.042,1.0,2.7,0.07000000000000006,0.0,-0.661999999999999,-146.0,0.24030000000000484,-9.799999999999999,-2.4000000000000004,0.3999999999999999,-0.006000000000000227,0.0,0.10000000000000009,1080.6624114348724,87.93364706411734,4.0,1.769624240241916,-0.05439889777734627,0.0
2004-03-16,1.0,1.0,0.0,0.0,1.88,5.8,17.247,1998.0,101.1195,9.4,2.3,2.9,9.042,1.0,2.9,0.0,0.20000000000000018,0.21499999999999986,152.0,0.06680000000000064,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,1138.4376414989208,85.55715999660549,4.0,0.4282777371400419,0.07335268410936747,0.0
2004-05-04,1.0,1.0,0.0,0.0,2.11,5.6,16.898,2003.0,101.1215,8.6,3.1,3.3,9.065,1.0,3.2,0.22999999999999998,-0.20000000000000018,-0.3490000000000002,5.0,0.001999999999995339,-0.8000000000000007,0.8000000000000003,0.3999999999999999,0.022999999999999687,0.0,0.30000000000000027,1113.6105612448387,87.80208589937595,4.0,0.8963326904611089,0.08572207123156209,0.0
2004-06-30,1.0,1.0,0.0,0.0,2.33,5.6,16.173,1828.0,101.0013,8.6,3.1,3.3,9.065,1.0,3.3,0.1200000000000001,0.0,-2.0130000000000017,-153.0,-0.07760000000000389,0.0,0.0,0.0,0.0,0.0,0.0,1098.0009208427177,90.00798597135343,4.0,1.3209959837767458,-0.02985318550885555,0.0
2004-08-10,1.0,1.0,0.0,1.0,2.2,5.4,17.157,2024.0,100.7758,1.3,3.8,2.6,9.098,1.25,2.8,-0.1299999999999999,-0.1999999999999993,0.9840000000000018,196.0,-0.2254999999999967,-7.3,0.6999999999999997,-0.6999999999999997,0.03300000000000125,0.25,-0.5,1129.5690298452748,87.58115775305946,4.173423423423424,-1.1814530106278156,0.0486640164290616,0.003185328185328185
2004-09-21,1.0,1.0,0.0,1.0,2.19,5.4,17.875,1905.0,100.6715,1.3,3.8,2.6,9.098,1.5,2.8,-0.010000000000000231,0.0,0.718,-119.0,-0.10430000000000916,0.0,0.0,0.0,0.0,0.0,0.0,1069.4013532575543,88.35060117337797,4.447822822822823,1.7184469765524453,0.02547359294719525,0.0021879021879021884
2004-11-10,1.0,1.0,0.0,1.0,2.25,5.4,17.362,1782.0,100.5721,9.8,4.1,3.1,9.138,1.75,2.8,0.06000000000000005,0.0,-0.5130000000000017,-123.0,-0.09939999999998861,8.5,0.2999999999999998,0.5,0.03999999999999915,0.0,0.0,1122.4265494131826,88.59163408021669,4.75,-0.241040918848536,-0.10272834218146722,0.0
2004-12-14,1.0,1.0,0.0,1.0,2.27,5.4,18.102,2042.0,100.5588,9.8,4.1,3.1,9.138,2.0,3.0,0.020000000000000018,0.0,0.740000000000002,260.0,-0.013300000000000978,0.0,0.0,0.0,0.0,0.25,0.20000000000000018,1154.7521545593445,85.14387433163755,4.800675675675675,1.1277662672438067,-0.11541184041184041,0.00781853281853282
2005-02-02,1.0,1.0,0.0,1.0,2.37,5.3,16.889,2144.0,100.5247,7.7,4.5,3.2,9.321,2.25,2.9,0.10000000000000009,-0.10000000000000053,-1.213000000000001,102.0,-0.034100000000009345,-2.1000000000000005,0.40000000000000036,0.10000000000000009,0.18299999999999983,0.0,-0.10000000000000009,1216.0542765666057,80.90785346732842,5.25,-1.353339652082328,0.08424963441748112,0.0
2005-03-22,1.0,1.0,0.0,1.0,2.39,5.2,17.413,1864.0,100.3844,7.7,4.5,3.2,9.321,2.5,3.2,0.010000000000000231,-0.20000000000000018,0.527000000000001,-343.0,-0.07840000000000202,0.0,0.0,0.0,0.0,0.0,0.30000000000000027,1200.3196517440292,84.77091540087451,5.5,0.3323530631636102,-0.09559199309870699,0.0
2005-05-03,1.0,1.0,0.0,1.0,2.29,5.2,17.756,2061.0,100.3262,9.2,2.0,2.9,9.445,2.75,3.3,-0.10000000000000009,0.0,0.34299999999999997,197.0,-0.05819999999999936,1.4999999999999991,-2.5,-0.30000000000000027,0.12400000000000055,0.0,0.09999999999999964,1182.733928142009,84.24770218903596,5.723348348348348,-0.8264464782164977,-0.0034877664180642674,0.0011261261261261261
2005-06-30,1.0,1.0,0.0,1.0,2.18,5.0,18.482,2068.0,100.3446,9.2,2.0,2.9,9.445,3.0,3.2,-0.06999999999999984,-0.09999999999999964,1.0679999999999978,43.0,0.030900000000002592,0.0,0.0,0.0,0.0,0.0,0.0,1187.5527250272735,86.22240082566087,6.0,0.7155110205769387,0.07665645348979701,0.0
2005-08-09,1.0,1.0,0.0,1.0,2.29,4.9,17.418,2095.0,100.4646,-0.1,3.2,3.7,9.557,3.25,3.1,0.10999999999999988,-0.09999999999999964,-1.064,27.0,0.12000000000000455,-9.299999999999999,1.2000000000000002,0.8000000000000003,0.1120000000000001,0.25,-0.10000000000000009,1192.9095860386756,89.78079483673737,6.173423423423424,1.4561663260637874,-0.00926767101312369,0.003185328185328185
2005-09-20,1.0,1.0,0.0,1.0,2.39,5.0,16.927,2151.0,100.5708,-0.1,3.2,3.7,9.557,3.5,4.3,0.10000000000000009,0.09999999999999964,-0.49099999999999966,56.0,0.10620000000000118,0.0,0.0,0.0,0.0,0.0,1.1999999999999997,1221.0102801165424,87.96764330248217,6.473348348348348,0.13577750462516086,-0.0286589358610843,0.0011261261261261261
2005-11-01,1.0,1.0,0.0,1.0,2.45,5.0,15.336,2065.0,100.724,13.0,2.2,3.3,9.686,3.75,4.6,0.06000000000000005,0.0,-1.5909999999999993,-86.0,0.15319999999999823,13.1,-1.0,-0.40000000000000036,0.12899999999999956,0.0,0.2999999999999998,1226.7325741879574,88.81794222124347,6.723348348348348,-1.418892980941321,0.03872071981736917,0.0011261261261261261
2005-12-13,1.0,1.0,0.0,1.0,2.44,4.9,17.174,1994.0,101.0851,13.0,2.2,3.3,9.686,4.0,3.1,-0.010000000000000231,-0.09999999999999964,1.8379999999999992,-71.0,0.3610999999999933,0.0,0.0,0.0,0.0,0.0,-1.4999999999999996,1210.821118237378,91.00204378420167,6.973348348348348,1.7977134832237374,0.03239119049818539,0.0011261261261261261
2006-01-31,1.0,1.0,0.0,1.0,2.39,4.7,18.081,2273.0,101.2209,17.2,5.5,2.9,9.852,4.25,3.0,-0.04999999999999982,-0.20000000000000018,0.907,279.0,0.13580000000000325,4.199999999999999,3.3,-0.3999999999999999,0.16600000000000037,0.0,-0.10000000000000009,1260.5356329840583,91.17686129045917,7.25,0.6109486230091701,-0.07664608752865593,0.0
2006-03-28,1.0,1.0,0.0,1.0,2.38,4.7,16.96,1969.0,101.3353,17.2,5.5,2.9,9.852,4.5,3.0,0.040000000000000036,-0.09999999999999964,-0.11100000000000065,-150.0,0.02909999999999968,0.0,0.0,0.0,0.0,0.0,0.0,1278.9349566852009,90.85611226537206,7.5,0.5231615928149133,-0.0365238793568261,0.0
2006-05-10,1.0,1.0,0.0,1.0,2.61,4.6,16.729,1942.0,101.2415,7.6,1.0,3.5,9.957,4.75,4.0,0.22999999999999998,-0.10000000000000053,-0.23100000000000165,-27.0,-0.09380000000000166,-9.6,-4.5,0.6000000000000001,0.10500000000000043,0.0,1.0,1293.8052866709484,90.54376921782622,7.75,0.42169795877071287,-0.11510424030947104,0.0
2006-06-29,1.0,1.0,0.0,1.0,2.78,4.6,16.9,1802.0,101.1834,7.6,1.0,3.5,9.957,5.0,3.3,0.16999999999999993,0.0,0.17099999999999937,-140.0,-0.058099999999996044,0.0,0.0,0.0,0.0,0.0,-0.7000000000000002,1277.3180014120567,84.34951972388647,8.0,-0.8962505875713884,0.04777347657978152,0.0
2006-08-08,1.0,1.0,0.0,1.0,2.79,4.7,17.662,1737.0,101.1506,-0.5,0.6,2.8,10.126,5.25,3.2,0.010000000000000231,0.10000000000000053,0.7620000000000005,-65.0,-0.03280000000000882,-8.1,-0.4,-0.7000000000000002,0.1689999999999987,0.25,-0.09999999999999964,1259.7806856539157,85.66869372576923,8.173423423423422,-0.011039335233671174,0.007884193724800412,0.003185328185328188
2006-09-20,1.0,1.0,0.0,0.0,2.78,4.5,16.974,1720.0,101.2318,-0.5,0.6,2.8,10.126,5.25,3.1,-0.08000000000000007,-0.20000000000000018,0.5160000000000018,70.0,0.0671000000000106,0.0,0.0,0.0,0.0,0.0,-0.6999999999999997,1276.3823632592555,84.98141043035834,8.25,1.0477383057583256,0.014808250240684323,0.0
2006-10-25,1.0,1.0,0.0,0.0,2.71,4.4,16.865,1491.0,101.3309,16.1,3.5,1.4,10.254,5.25,3.1,-0.06999999999999984,-0.09999999999999964,-0.10900000000000176,-229.0,0.09909999999999286,16.6,2.9,-1.4,0.1280000000000001,0.0,0.0,1308.8192479588965,85.32516406176684,8.25,1.627614425600266,0.043577920331918145,0.0
2006-12-12,1.0,1.0,0.0,0.0,2.67,4.4,17.107,1649.0,101.5729,16.1,3.5,1.4,10.254,5.25,2.9,-0.040000000000000036,0.0,0.24200000000000088,158.0,0.24200000000000443,0.0,0.0,0.0,0.0,0.0,-0.20000000000000018,1371.8173910604942,86.22391829619536,8.25,1.0028786441994453,-0.09041435703194128,0.0
2007-01-31,1.0,1.0,0.0,0.0,2.71,4.6,16.896,1409.0,101.6933,8.2,1.2,3.9,10.399,5.25,3.0,0.040000000000000036,0.1999999999999993,-0.21099999999999852,-240.0,0.1203999999999894,-7.900000000000002,-2.3,2.5,0.14499999999999957,0.0,0.10000000000000009,1413.7414807385512,83.52810838487413,8.25,0.40894706264579317,0.04825094313848587,0.0
2007-03-21,1.0,1.0,0.0,0.0,2.77,4.4,16.438,1495.0,101.9305,8.2,1.2,3.9,10.399,5.25,3.0,-0.04999999999999982,-0.09999999999999964,-0.7310000000000016,15.0,0.1203000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1463.7910051775407,84.65815316735802,8.25,-2.0959298112984643,-0.027275439916583717,0.0
2007-05-09,1.0,1.0,0.0,0.0,2.51,4.4,16.661,1415.0,102.1308,6.2,2.5,2.8,10.469,5.25,3.3,-0.26000000000000023,0.0,0.22300000000000253,-80.0,0.2002999999999986,-1.9999999999999991,1.3,-1.1,0.07000000000000028,0.0,0.2999999999999998,1416.5918197860947,83.2182733804972,8.25,2.3596418579572878,-0.05507596972059254,0.0
2007-06-28,1.0,1.0,0.0,0.0,2.41,4.6,16.179,1448.0,102.1754,6.2,2.5,2.8,10.469,5.25,3.4,-0.09999999999999964,0.1999999999999993,-0.48200000000000287,33.0,0.04460000000000264,0.0,0.0,0.0,0.0,0.0,0.10000000000000009,1519.5829189174526,82.1348201648609,8.25,0.060928435061735814,0.01796265433960747,0.0
2007-08-07,1.0,1.0,0.0,0.0,2.35,4.7,15.837,1354.0,102.1619,13.1,2.3,2.2,10.595,5.25,3.4,-0.06000000000000005,0.10000000000000053,-0.34199999999999875,-94.0,-0.013499999999993406,6.8999999999999995,-0.20000000000000018,-0.5999999999999996,0.12600000000000122,0.0,0.0,1524.859820941547,82.00678712541277,8.25,-0.3584826298815557,-0.05341959969264047,0.0
2007-09-18,1.0,1.0,0.0,0.0,2.38,4.7,16.532,1183.0,101.979,13.1,2.3,2.2,10.595,5.25,3.1,0.08000000000000007,0.10000000000000053,0.1529999999999987,-147.0,-0.10810000000000741,0.0,0.0,0.0,0.0,0.0,-0.10000000000000009,1451.3513095615147,81.15927931639524,8.25,0.4269094499074968,-0.019673109606886466,0.0
2007-10-31,1.0,1.0,0.0,-1.0,2.47,4.7,16.455,1264.0,101.8585,9.5,2.5,1.6,10.703,4.75,3.1,0.0900000000000003,0.0,-0.07700000000000173,81.0,-0.12049999999999272,-3.5999999999999996,0.20000000000000018,-0.6000000000000001,0.10799999999999876,0.0,0.0,1532.807257574958,78.726906452809,7.75,0.16029945088782985,-0.0286010133406984,0.0
2007-12-11,1.0,1.0,0.0,-1.0,2.63,5.0,16.03,1037.0,101.6082,9.5,2.5,1.6,10.703,4.5,3.4,0.1599999999999997,0.2999999999999998,-0.42499999999999716,-227.0,-0.25030000000000996,0.0,0.0,0.0,0.0,-0.25,0.2999999999999998,1507.9287243175793,76.28807666996221,7.552177177177177,-2.152244726939552,-0.02966787271978312,-0.0021879021879021884
