,0,1,2,3,4,5,6,7,8,9,10,11,target
1997-09-30,-0.8162272756035127,-0.29949155858171556,-0.9855007566020376,-0.14607517789008967,-1.8330228423588801,-0.6608828182966571,1.1976935428948712,0.2967932573267412,0.4696079499277356,0.019935144433090114,-1.2923083737857861,-0.247165554087103,1.0
1997-11-12,-0.2648891683588618,-0.27007663730467724,-0.45681966810434776,0.3073225659714698,-2.6614540839624787,-0.6592017169973962,1.4289398230985524,0.13934064277568198,-0.2957106738098254,0.6669104270793803,-0.2933349118074118,0.19928836748339732,1.0
1997-12-16,-0.5759440057234163,0.022180233602325825,-0.8397281414314773,0.36260341655917494,-2.1589833100630726,-0.5143981592648484,1.6275646255854643,0.11068120423709343,0.13536653238267551,0.2656663567054456,0.10970936721838803,-0.2871549814952576,1.0
1998-02-04,0.059060092746337514,-0.09992540340993902,-0.31489830606288943,0.36787529714851885,-2.606538989401193,0.04439682478056153,1.7019704215553006,-0.1488939152023118,0.865693155054034,-0.7467297282569362,0.29080812251522675,-0.563958639701886,1.0
1998-03-31,-0.5296121430945483,0.15983436010184426,-0.8162929061024152,0.4454856910854632,-2.1351664797180887,-0.748712952775779,1.3866687919192553,0.2964288997806993,0.5708552125362594,0.3864559075270966,-0.6350034479708359,-0.23507144754782455,1.0
1998-05-19,-0.6494896154219469,-0.2322011425426046,-0.6549601235531107,0.7578177157394407,-2.048777462207757,-1.0673817050896053,1.4490684499557358,0.040566663724177915,0.01682066579340162,0.8977281257180376,-0.5405279335654537,-0.29816877233514877,1.0
1998-07-01,-0.2848951619864834,-0.17478196334120624,-0.47505416839179215,0.6496096207204056,-2.0367202399176922,-0.6015255749097406,1.6220563488738222,0.06132953396466898,0.4935531149273868,0.2393260038394006,-0.236793414430994,-1.371851931623105,1.0
1998-08-18,-0.2641407464807186,-0.4600563278613485,-0.4787027167480393,0.12676312367840128,-1.6893071440951213,-0.5860178271098826,1.4644635972009203,-0.0933532483990564,0.8966145635591931,-0.7968309217438715,-0.6279235834028096,-1.0716825441628863,1.0
1998-09-29,-0.1731095817814284,-0.4518750774835169,-0.6468495168855718,0.6500895039222259,-2.0794897796996876,-0.23344244408571857,1.6269845522288537,0.39762874068457493,0.3404028938034942,0.10028016575813617,-0.8571542357954617,-0.22790270584790523,0.0
1998-11-17,0.6375024105419558,-0.5733994890859533,-3.373607612506171,1.382721012538305,0.21127255074851634,-0.5739475606682365,1.6268668551050365,-0.8873678763440196,3.2682271775188365,1.262135368152676,-0.8758363672637992,1.0990843056861055,0.0
1998-12-22,0.6253422038566224,-0.5985150557702839,-2.9193722621267693,1.6294344242214176,0.0702213173230599,-1.2483081957544597,1.5493674220557134,-1.0794006391118052,3.026659974752151,1.39258617371934,0.4010091907753531,0.9927150002106047,1.0
1999-02-03,-0.38322967147617565,-0.2820698894450176,-0.004862998413362802,0.5652155751480761,-2.216923499519179,-1.6522143712959532,0.6861201456747922,0.13081427900510717,0.2423334060860303,0.6092749713653874,-0.2852485096877033,0.037329950708240696,1.0
1999-03-30,-0.7049642839606013,0.011751103222762658,-0.5960714964207817,0.5905887431052339,-1.9301091149066307,-0.6239378348378795,1.4422217777884283,-0.04888821488374582,0.3614300888612795,0.034715317171397066,0.693158349877551,-0.6527560425310184,1.0
1999-05-18,-1.1410600471725538,-0.16753590541661492,-0.8060038116615286,0.5619438013745299,-1.629110333365491,-0.9007988708409873,1.1438628272741849,-0.2703110224945406,0.5124055731011329,0.042873838342551186,-0.08783745895514379,-0.21736766360722382,1.0
1999-06-30,-0.8620986406411729,-0.13283714712308006,-0.5454266674130064,0.6858679197476277,-1.8424360796166912,-0.6760232362635407,1.4549735399331705,-0.29128091959596425,0.573960450330139,-0.09757082230298986,0.6132699479621764,-0.8758950951195933,2.0
1999-08-24,-2.4907072795884924,-1.9409772238357368,-0.24474180393370198,0.8991983427595376,-1.431521976791493,1.779210193555361,0.38648686232952034,-0.38394831374551863,1.3022092261290994,1.5125386319584444,-1.5855242739692188,-0.19053659798422568,2.0
1999-10-05,-2.112614266100079,-1.9889840700446029,0.5583592514660191,0.7821464570983087,-1.8593823630897819,1.611401222347635,0.48548682701219076,-0.5730147944468328,1.5034936583147864,0.7739996637887478,-0.20865277514153546,0.2740753107845445,1.0
1999-11-16,-1.5978897044249905,-0.5494318004022567,-1.062084740335211,0.3695405168416708,-1.5286064177584386,-1.4284118152369563,0.9013115791668252,-0.44611172579829095,0.6330861338965211,-0.14773112333608496,-0.6605472159689986,-0.19560504816971191,2.0
1999-12-21,-2.745328406155783,-2.0506249960687333,0.335006464476591,0.6814667488993575,-1.459888030315598,1.0154743753854616,0.6008392093379548,-0.5846494613805368,1.3081244197480373,1.127489980602195,0.29899336533566706,0.2358069343280507,1.0
2000-02-02,-1.0597990672890767,-1.1545353158542841,-0.16307008811309906,0.5683603067653453,-1.801312035828413,-2.063379605432468,0.9366649561792424,-0.5267670326535544,0.24166990103876632,0.16102080748687364,-0.17592933619144557,-0.03082601075267662,2.0
2000-03-21,-1.9129436552642385,-2.8980999636008806,1.3258392091893512,0.29748799376620305,-1.315873830838916,0.6081172029503278,0.44222448832386035,-1.359150176870126,1.3487722623880587,0.8975177677748294,-0.15378693030792462,-0.9709287464152705,2.0
2000-05-16,-2.284469485024086,-2.711871406475089,0.16653199532170848,0.29347354097693923,-1.384841193551451,2.023822289090042,1.5403367610547656,-1.626142232545471,1.6126329376732145,-0.3516700136703424,0.8439127175396363,-1.0746968125320333,2.0
2000-06-28,-2.5062841652477976,-3.171312762699187,0.9136638103916934,0.5546031581195313,-1.9326804162339704,1.7796057246216388,0.8127373464917758,0.20743098755577546,1.239830978862867,0.4206546513659144,-1.6736968733869104,1.2284446836835379,1.0
2000-08-22,-0.3047718208709322,-1.4403730441700338,0.11104731007957194,0.4444425611797076,-2.3382411558057097,-1.6087568272522643,1.9423869027541933,-0.4609730041797546,0.2096260794327873,-0.2864828042584211,0.7131099975956805,-0.6834467060973032,1.0
2000-10-03,-0.8522019938350631,-1.3844140046004043,-0.43053935719777053,0.4271000969572052,-1.646164708270832,-1.3632873065285,2.135074826441968,-0.6280148133547777,0.21681204674218,-0.13159926894630974,0.33483868938809397,-1.5141139849959648,1.0
2000-11-15,0.1365941009282955,-1.8145813119710756,0.3126842090103119,0.4592540825823124,-1.9892070212863582,-1.3272655281799142,2.165660283572538,-0.19203983056105647,0.23680578717819953,-0.18038456384827029,-0.5814858515150583,-2.001015522019459,1.0
2000-12-19,0.31629760916153515,-1.7771162559637195,0.03443240353867544,0.5016504855332795,-1.7315032825534082,-0.7652744815839656,2.3774141897667143,0.4723720413519475,0.31046709027191927,-0.525186334620174,-1.2018061673109364,-1.330935483680338,1.0
2001-01-31,0.9112152312370618,-2.1228344287788765,-1.644967414676355,1.4944389859723786,-0.8703504687256505,-1.7476240002941819,0.43360032314857716,1.7636148546987762,-1.2553667500850527,0.15132683337390113,-1.4618857864887935,-0.918336288072472,0.0
2001-03-20,3.560694446759612,-2.692621040069946,-2.652976622438926,2.328298559711822,0.9481839899263909,-1.3459207624474256,1.1572914977843916,-0.43836870228123903,1.4486889059501638,0.311543860124604,0.8016777030737008,-1.4144537117518694,0.0
2001-05-15,4.6357405163137235,-2.7897518281164,-3.365762733175013,1.8020245983903922,2.719171032439662,-0.9018344572450532,0.8075276900634122,-0.6419444824991692,-0.36739694408752793,1.7505889759315811,-0.9645710172086555,0.005702275933349058,0.0
2001-06-27,4.9440534134400345,-2.5702362294559253,-3.2280571006085212,1.9584875808665991,2.9317216419604164,-0.6058478038850275,1.3135622856663087,-1.3466460482646292,-0.2777812108011721,1.1879588387458861,1.2103024721478481,-1.0389510293528414,0.0
2001-08-21,5.577954223583409,-2.813547470364654,-1.086284937223801,2.1887830966127,1.6115259700058226,0.4861191308809907,0.630015141159826,0.5079789204644768,-0.663729309245525,1.757444551803277,-0.7364672666397539,0.011546372169064081,0.0
2001-10-02,5.1517732121749304,-2.4169613274764896,-2.4193942637344414,1.9266653748019955,2.210187331910715,0.7482493901675558,0.8610479676940085,-0.5965179146217655,-0.9554501537881659,2.0796579241023383,-0.4177385185173142,-1.6011788765594324,0.0
2001-11-06,5.07436920201244,-0.8382562382578774,-4.908810252620903,4.426896233869444,2.5943888504478436,0.8933326387342782,3.0046511225907424,0.08875333934557424,-0.5136614371786328,1.3300387625564316,4.4133687343696995,0.8157586299382587,0.0
2001-12-11,3.582282717617015,-1.043413366499685,-2.0680905638687936,3.0975566298690818,0.8704384843855957,-1.0543808426295256,-0.5165214339472065,1.049063992159293,2.512524056997079,0.6626390586077884,-1.0157471420761206,-1.7098333512952775,0.0
2002-01-30,1.2733247966544896,-0.6773663041461768,-3.3227661337822956,2.5683584162668156,1.4165584967304068,0.28105640856545566,-0.6776800503358542,0.8364572131304417,2.4572029123183743,1.127711524896165,-1.692750070723578,-2.127576192087647,1.0
2002-03-19,-0.44702079557774677,-0.3420270012808127,-1.1763415039476488,1.4726816775913252,-0.44896016380295095,-0.5470214586455562,-1.0816929641651833,1.5794825961408498,-0.30560543363723613,0.1450553190852813,-0.9472465918469809,-1.6302722906834093,1.0
2002-05-07,-0.21566102488664526,-0.5364497066505933,-1.042653389449477,1.4987599623958268,-0.5911593212610746,-0.0484457961134391,-0.75852537545637,1.3225569991608102,-0.3383452840432552,-0.44879984961087926,-0.3724087823549004,-1.4403061124884675,1.0
2002-06-26,0.032910062907496276,-0.39876072101065385,-1.1455042505334256,1.626659699449701,-0.7170933273318245,0.2277193011793206,-0.8023728930564901,1.9822961780124617,-0.32453197248350374,-0.45025922605599616,-0.8639744326737336,-1.2340799531785804,1.0
2002-08-13,0.47092128247472764,-0.6136651012264351,-0.424370413130048,1.6695803621169323,-0.8978886376419205,-0.27378230849685065,-0.8681629532412313,1.0871770145399375,-0.7841481045112325,-0.09907455238929455,0.18230177589411528,-1.559587559678777,1.0
2002-09-24,0.4227014770877837,-0.3331887781870668,-0.5995308438447795,1.4075783544080454,-0.4976877577764552,-0.2600893636845388,-0.8743982876968666,1.6643039635218129,-0.13035451285800576,-0.5030065183589805,-0.029702378719270877,-1.869528064814135,1.0
2002-11-06,1.0299529806962615,-0.38209906179286807,-0.06961551542170459,1.2021674929169548,-0.7613485129098979,-0.40319236034159306,-0.9412105818482508,1.587989437292167,-0.5087879561305401,-0.5826202880542914,0.27014637291513416,-1.382604830141991,0.0
2002-12-10,2.483326635174533,-0.6290115262185564,-2.930804814064008,2.8907804955692793,1.6998899583449425,-1.0475629666219066,-0.20867672760597625,1.1707089998983387,1.4943485760170827,1.981373787921253,0.43660081340241214,-0.23230594958164455,1.0
2003-01-29,0.23385292331728758,-0.07224683498409647,-1.0637707972846464,1.4372480192649486,-0.1190436665787455,0.13588092892200107,-1.1379664828011573,2.305350859666791,-0.4128050080137786,0.21907069545303157,-1.1306357196651715,-1.4036575290562623,1.0
2003-03-18,0.686358775215835,-0.15434918171852105,-0.4336097250796663,0.7424340758879605,-0.4610078081919066,-0.06323971222026029,-1.5566868927983228,1.2339654426132858,-0.49013543107634305,-0.20085008002695057,-0.7552527452680344,-1.6444301280366485,1.0
2003-05-06,0.7258437467422976,0.5296037894272811,-0.8873926714180507,1.4327279011193927,-0.8447492570944061,0.969317509862336,-0.48614152663027943,2.140372914264483,-0.342365306780454,-0.9604124765803655,1.1369887742155291,-0.1835657050215117,1.0
2003-06-25,-0.14988160171239928,0.7996060973554863,-1.7384758234236763,1.788560605516446,-0.6317251093969598,0.34533288504171067,-1.1278675673541185,2.7611478395640967,-0.5321704486870811,0.3862406930683908,-0.14488766696235036,-0.3514689417052152,0.0
2003-08-12,0.2893665164223371,-0.18293893475919637,-3.4464644186795157,1.882861350251101,1.8868608861334035,-0.2650266084220345,-1.2196301474083138,-0.6548032486372982,2.254925169377401,0.7414214773820431,1.2348275851583717,-0.7744373235348311,1.0
