,ffr,change,decision,loan,exports,pce,ue,rgdp,cars,recess,gdpg,veloc,house,cli,spx,usd,fed_party,potus_party
7/9/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1211.8599853515625,90.25,1,1
7/10/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1211.8599853515625,90.25,1,1
7/11/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1211.8599853515625,90.25,1,1
7/12/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1219.439941,89.45999908447266,1,1
7/13/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1222.209961,88.41000366210938,1,1
7/14/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1223.290039,89.30999755859375,1,1
7/15/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1226.5,89.40000153,1,1
7/16/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1227.9200439453125,89.72000122070312,1,1
7/17/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1227.9200439453125,89.72000122070312,1,1
7/18/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1227.9200439453125,89.72000122070312,1,1
7/19/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1221.1300048828125,89.63999938964844,1,1
7/20/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1229.3499755859375,89.84999847,1,1
7/21/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1235.199951171875,89.33999633789062,1,1
7/22/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1227.040039,88.93000030517578,1,1
7/23/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1233.6800537109375,89.63999938964844,1,1
7/24/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1233.6800537109375,89.63999938964844,1,1
7/25/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1233.6800537109375,89.63999938964844,1,1
7/26/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1229.030029296875,89.59999847,1,1
7/27/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1231.1600341796875,90,1,1
7/28/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1236.790039,89.73000336,1,1
7/29/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1243.719970703125,89.33999633789062,1,1
7/30/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1234.1800537109375,89.34999847,1,1
7/31/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1234.1800537109375,89.34999847,1,1
8/1/2005,,,,6.25,-0.1,2.25,5,3.2,21.135,0,3.7,9.557,2054,100.3938,1234.1800537109375,89.34999847,1,1
8/2/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1235.3499755859375,88.80000305175781,1,1
8/3/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1244.1199951171875,88.76000213623047,1,1
8/4/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1245.040039,87.98999786376953,1,1
8/5/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1235.8599853515625,87.80000305175781,1,1
8/6/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1226.4200439453125,88.05999755859375,1,1
8/7/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1226.4200439453125,88.05999755859375,1,1
8/8/2005,,,,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1226.4200439453125,88.05999755859375,1,1
8/9/2005,3.5,25,1,6.25,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1223.1300048828125,87.91999816894531,1,1
8/10/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1231.3800048828125,87.88999938964844,1,1
8/11/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1229.1300048828125,87.61000061035156,1,1
8/12/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1237.810059,87.09999847,1,1
8/13/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1230.3900146484375,86.98000336,1,1
8/14/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1230.3900146484375,86.98000336,1,1
8/15/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1230.3900146484375,86.98000336,1,1
8/16/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1233.8699951171875,87.31999969482422,1,1
8/17/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1219.3399658203125,87.43000030517578,1,1
8/18/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1220.239990234375,88,1,1
8/19/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1219.02002,88.58999633789062,1,1
8/20/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1219.709961,88.58000183105469,1,1
8/21/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1219.709961,88.58000183105469,1,1
8/22/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1219.709961,88.58000183105469,1,1
8/23/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1221.72998,88.13999938964844,1,1
8/24/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1217.5899658203125,88.08000183105469,1,1
8/25/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1209.5899658203125,87.91000366210938,1,1
8/26/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1212.3699951171875,87.63999938964844,1,1
8/27/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1205.0999755859375,87.86000061035156,1,1
8/28/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1205.0999755859375,87.86000061035156,1,1
8/29/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1205.0999755859375,87.86000061035156,1,1
8/30/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1212.280029296875,88.25,1,1
8/31/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1208.4100341796875,88.34999847,1,1
9/1/2005,,,,6.5,-0.1,2.29,4.9,3.2,17.418,0,3.7,9.557,2095,100.4646,1220.3299560546875,87.58000183105469,1,1
9/2/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1221.5899658203125,86.55000305175781,1,1
9/3/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1218.02002,86.30000305175781,1,1
9/4/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1218.02002,86.30000305175781,1,1
9/5/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1218.02002,86.30000305175781,1,1
9/6/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1218.02002,86.30000305175781,1,1
9/7/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1233.3900146484375,86.56999969482422,1,1
9/8/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1236.3599853515625,86.97000122070312,1,1
9/9/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1231.6700439453125,87.04000091552734,1,1
9/10/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1241.47998,86.88999938964844,1,1
9/11/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1241.47998,86.88999938964844,1,1
9/12/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1241.47998,86.88999938964844,1,1
9/13/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1240.560059,87.70999908447266,1,1
9/14/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1231.199951171875,87.75,1,1
9/15/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1227.1600341796875,87.66999816894531,1,1
9/16/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1227.72998,88.12999725341797,1,1
9/17/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1237.9100341796875,88.05000305175781,1,1
9/18/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1237.9100341796875,88.05000305175781,1,1
9/19/2005,,,,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1237.9100341796875,88.05000305175781,1,1
9/20/2005,3.75,25,1,6.5,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1231.02002,88.44000244140625,1,1
9/21/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1221.3399658203125,88.59999847,1,1
9/22/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1210.199951171875,88.13999938964844,1,1
9/23/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1214.6199951171875,88.55999755859375,1,1
9/24/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1215.290039,89.20999908447266,1,1
9/25/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1215.290039,89.20999908447266,1,1
9/26/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1215.290039,89.20999908447266,1,1
9/27/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1215.6300048828125,89.11000061035156,1,1
9/28/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1215.6600341796875,89.59999847,1,1
9/29/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1216.8900146484375,89.47000122070312,1,1
9/30/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1227.6800537109375,89.40000153,1,1
10/1/2005,,,,6.75,-0.1,2.39,5,3.2,16.927,0,3.7,9.557,2151,100.5708,1228.810059,89.51999664,1,1
10/2/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1228.810059,89.51999664,1,1
10/3/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1228.810059,89.51999664,1,1
10/4/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1226.699951171875,90.12999725341795,1,1
10/5/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1214.469970703125,90.09999847,1,1
10/6/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1196.3900146484375,89.98000336,1,1
10/7/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1191.489990234375,88.66000366210938,1,1
10/8/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1195.9000244140625,89.16999816894531,1,1
10/9/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1195.9000244140625,89.16999816894531,1,1
10/10/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1195.9000244140625,89.16999816894531,1,1
10/11/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1187.3299560546875,89.45999908447266,1,1
10/12/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1184.8699951171875,89.97000122070312,1,1
10/13/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1177.6800537109375,89.62999725341797,1,1
10/14/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1176.8399658203125,89.80999755859375,1,1
10/15/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1186.5699462890625,89.34999847,1,1
10/16/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1186.5699462890625,89.34999847,1,1
10/17/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1186.5699462890625,89.34999847,1,1
10/18/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1190.0999755859375,89.80000305175781,1,1
10/19/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1178.1400146484375,90.29000091552734,1,1
10/20/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1195.760009765625,89.98999786376953,1,1
10/21/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1177.800048828125,89.91000366210938,1,1
10/22/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1179.5899658203125,90.30999755859376,1,1
10/23/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1179.5899658203125,90.30999755859376,1,1
10/24/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1179.5899658203125,90.30999755859376,1,1
10/25/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1199.3800048828125,90.11000061035156,1,1
10/26/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1196.540039,89.23999786376953,1,1
10/27/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1191.3800048828125,89.48999786376953,1,1
10/28/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1178.9000244140625,89.09999847,1,1
10/29/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1198.4100341796875,89.58999633789062,1,1
10/30/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1198.4100341796875,89.58999633789062,1,1
10/31/2005,,,,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1198.4100341796875,89.58999633789062,1,1
11/1/2005,4,25,1,6.75,13,2.45,5,2.2,15.336,0,3.3,9.686,2065,100.724,1207.010009765625,90.06999969482422,1,1
11/2/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1202.760009765625,90.08000183105467,1,1
11/3/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1214.760009765625,89.72000122070312,1,1
11/4/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1219.939941,90.44000244140624,1,1
11/5/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1220.1400146484375,91.26000213623048,1,1
11/6/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1220.1400146484375,91.26000213623048,1,1
11/7/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1220.1400146484375,91.26000213623048,1,1
11/8/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1222.810059,91.29000091552734,1,1
11/9/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1218.5899658203125,91.37000274658205,1,1
11/10/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1220.6500244140625,91.5,1,1
11/11/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1230.959961,92.08000183105467,1,1
11/12/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1234.719970703125,91.98000336,1,1
11/13/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1234.719970703125,91.98000336,1,1
11/14/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1234.719970703125,91.98000336,1,1
11/15/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1233.760009765625,92.12999725341795,1,1
11/16/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1229.010009765625,92.08999633789062,1,1
11/17/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1231.209961,92.33000183105467,1,1
11/18/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1242.800048828125,91.87999725341795,1,1
11/19/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1248.27002,91.93000030517578,1,1
11/20/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1248.27002,91.93000030517578,1,1
11/21/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1248.27002,91.93000030517578,1,1
11/22/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1254.8499755859375,92.02999877929688,1,1
11/23/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1261.22998,91.5,1,1
11/24/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1265.6099853515625,91.51000213623048,1,1
11/25/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1265.6099853515625,91.51000213623048,1,1
11/26/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1268.25,92.04000091552734,1,1
11/27/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1268.25,92.04000091552734,1,1
11/28/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1268.25,92.04000091552734,1,1
11/29/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1257.459961,90.98000336,1,1
11/30/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1257.47998,91.62000274658205,1,1
12/1/2005,,,,7,13,2.46,5,2.2,16.524,0,3.3,9.686,2147,100.9089,1249.47998,91.56999969482422,1,1
12/2/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1264.6700439453125,91.81999969482422,1,1
12/3/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1265.0799560546875,91.94999695,1,1
12/4/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1265.0799560546875,91.94999695,1,1
12/5/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1265.0799560546875,91.94999695,1,1
12/6/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1262.0899658203125,91.48000336,1,1
12/7/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1263.699951171875,91.44000244140624,1,1
12/8/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1257.3699951171875,91.88999938964844,1,1
12/9/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1255.8399658203125,91.26000213623048,1,1
12/10/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1259.3699951171875,91.25,1,1
12/11/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1259.3699951171875,91.25,1,1
12/12/2005,,,,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1259.3699951171875,91.25,1,1
12/13/2005,4.25,25,1,7,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1260.4300537109375,90.34999847,1,1
12/14/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1267.4300537109375,90.37999725341795,1,1
12/15/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1272.739990234375,89.83000183105469,1,1
12/16/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1270.939941,90.01999664,1,1
12/17/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1267.3199462890625,89.69999694824219,1,1
12/18/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1267.3199462890625,89.69999694824219,1,1
12/19/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1267.3199462890625,89.69999694824219,1,1
12/20/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1259.9200439453125,89.87000274658203,1,1
12/21/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1259.6199951171875,90.77999877929688,1,1
12/22/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1262.790039,90.94000244140624,1,1
12/23/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1268.1199951171875,90.72000122070312,1,1
12/24/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1268.6600341796875,90.83999633789062,1,1
12/25/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1268.6600341796875,90.83999633789062,1,1
12/26/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1268.6600341796875,90.83999633789062,1,1
12/27/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1268.6600341796875,90.83999633789062,1,1
12/28/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1256.540039,91.19000244140624,1,1
12/29/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1258.1700439453125,91.26000213623048,1,1
12/30/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1254.4200439453125,91.09999847,1,1
12/31/2005,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1248.290039,91.16999816894533,1,1
1/1/2006,,,,7.25,13,2.44,4.9,2.2,17.174,0,3.3,9.686,1994,101.0851,1248.290039,91.16999816894533,1,1
1/2/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1248.290039,91.16999816894533,1,1
1/3/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1248.290039,91.16999816894533,1,1
1/4/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1268.800048828125,89.83999633789062,1,1
1/5/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1273.459961,89.13999938964844,1,1
1/6/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1273.47998,89.33000183105469,1,1
1/7/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1285.449951171875,88.84999847,1,1
1/8/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1285.449951171875,88.84999847,1,1
1/9/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1285.449951171875,88.84999847,1,1
1/10/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1290.1500244140625,89.25,1,1
1/11/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1289.689941,89.33000183105469,1,1
1/12/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1294.1800537109375,88.98999786376953,1,1
1/13/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1286.060059,89.44000244140625,1,1
1/14/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1287.6099853515625,88.88999938964844,1,1
1/15/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1287.6099853515625,88.88999938964844,1,1
1/16/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1287.6099853515625,88.88999938964844,1,1
1/17/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1287.6099853515625,88.88999938964844,1,1
1/18/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1282.9300537109375,89.30000305175781,1,1
1/19/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1277.9300537109375,89.26000213623047,1,1
1/20/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1285.040039,89.38999938964844,1,1
1/21/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1261.489990234375,88.94999694824219,1,1
1/22/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1261.489990234375,88.94999694824219,1,1
1/23/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1261.489990234375,88.94999694824219,1,1
1/24/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1263.8199462890625,87.94999694824219,1,1
1/25/2006,,,,7.25,17.2,2.39,4.7,5.5,18.081,0,2.9,9.852,2273,101.2209,1266.8599853515625,88.05999755859375,1,1
